global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
863.920682987808	14.86878563261871	746358.9464941208	221.08078618876857	893.7887878891844	40.31660447209515	1625.4285961593628	798858.3973564175	810.2421860343187	11.32864406055694	656492.4000296715	128.33817625079203	816.6404657131288	652.9127052950989	2.271953	41.962173	0.3958696385953292	0.2307705278002489	0.0836814262	0.0305283948	0.161568368	0.1426226113	-0.1369795816	-0.1789935643	-0.1326056286	-0.2243169131	-0.4467146886	-0.4771949721	0.2192587915	0.1574126317	-0.0140272243	0.1750443813	-0.085399324	0.0268116441	0.2783684197	0.0163559399	-0.1844406648	-0.1172227112	0.0549366161	-0.0482012047	-0.2673998059	0.0643773183	-0.2826369728	0.2192617068	0.0032385343	0.0104995033	0.173385159	0.0328713095	-0.1950094445	0.2075161572	0.1825891775	0.0925672724	-0.2010546579	0.1917681815	0.3636431455	-0.0068851094	-0.234909372	0.1179021937	0.0250546174	-0.0785628217	-0.0003291651	0.2518643448	0.0228581092	0.0926800641	0.0919646267	-0.0315283327	0.1639951092	-0.0170096449	-0.0790898342	-0.031684273	-0.1671137281	-0.0659062828	-0.1151576777	0.0322620092	0.2160945028	-0.0812372182	0.0912233658	-0.1564237871	0.0427301026	0.07432796	0.0363748774	0.0496789841	-0.0456984536	0.1437067008	0.1082959623	-0.0166358950350513	-0.0005118915818086	2.6203299152661184e-07	0.0002767530036172	0.084116339088581	0.0713392693297692	0.0070755585016651	0.0050892913485053	0.0220170122361764	0.0941819959434013	0.0088702483598828	0.0004847488278079	0.0040728916925939	-0.0035142073192755	1.2349653082849498e-05	1.6588446739600405e-05	0.0016460736923789	-0.0006591175099388	4.344358919079245e-07	2.709558600741905e-06	-0.0004593549236069	0.0004234048055927	2.110069458419009e-07	1.7927162939899214e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.4991432029435	-2.4215397848645352	742180.7737394058	5.86385492968178	882.4283760971164	-11.36041179206802	129.05895608535815	778679.8389413939	810.0376929255333	-0.2044931087854138	656161.0639601205	0.041817431540723	815.8126553283827	658.0397356209868	1.507923	27.850796	0.0666602856579355	0.035610072340355	0.0110784634	0.0544923087	0.0209687516	0.0436418553	0.2292928479	-0.0361756587	0.0496575844	0.0126182919	-0.0474875639	0.1036369991	-0.0201394352	-0.1970246374	0.0165923931	0.0602813261	-0.0375995404	0.0944831245	-0.1128673775	0.2358716842	0.1695192647	-0.0526448246	-0.1159065991	0.1239865672	0.0106408438	0.0324110524	-0.1141598925	0.0308061546	-0.131144919	0.0142243339	0.0568746625	-0.0471760187	-0.0201232298	-0.0428787396	0.100078293	0.1935341306	0.1089004774	0.1389041808	-0.1994369586	-0.0941977255	0.0458777646	0.0147311961	-0.1346391028	-0.045321507	-0.0478236928	0.1511686528	0.0097829015	-0.0406401714	-0.0075388988	0.0384647034	0.0936653717	0.0001708228	-0.030996262	0.1208141417	0.0945563947	0.0011121821	-0.126029209	0.0562257416	0.2071783754	0.0317085295	0.1441073252	-0.0055308001	0.0999658355	0.0920978766	0.0576324497	0.1361274954	0.1282939374	0.1412592515	0.0993643757	-0.0168373865273991	-0.0002014914923477	4.0598821488543356e-08	0.000283497585073	0.0948529603326164	0.0107366212440354	0.0089970840838609	0.0001152750357378	0.0516612951145987	0.0296442828784223	0.0008787835073759	0.0026688894129176	0.0043431896295698	0.0002702979369758	7.306097473342745e-08	1.886329615840265e-05	0.0016470566383395	9.829459606000657e-07	9.661827614599854e-13	2.7127955698982145e-06	-0.0002090780056808	0.000250276917926	4.3713612459460647e-08	6.263853564658778e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.0809247917888	-0.4182184111547258	741460.3590402822	0.1749066394287833	888.2463881214213	5.818012024304949	33.849263914956964	788981.6460107507	809.4819174712559	-0.5557754542774092	655260.9747129411	0.3088863555772605	816.0200272113943	655.5355398053482	1.108576	20.475008	0.0978789179406225	0.0775728223259074	0.0787365567	0.0105924787	-0.1312991591	0.0245267117	0.0307949415	-0.0175078463	-0.044760509	-0.1162590461	-0.094545991	0.1008256766	0.0810491309	0.0786959956	0.0509158824	0.1218969986	0.1066614608	-0.0795121899	0.0535269419	0.1883247617	-0.1093271253	-0.0478117865	0.1066641559	-0.130917422	0.0271393434	-0.0350172353	-0.05053052	0.05989829	0.1221399699	0.0503751379	0.1171393919	0.0813138074	0.1674268	-0.0155551709	0.1400195499	-0.0360751907	0.053833505	0.0523243523	0.1291105468	0.1298817175	0.0042827838	0.0276281087	-0.0909708132	-0.0781958629	-0.0095482455	0.0534784071	-0.0702393472	-0.1332463594	-0.0370408997	0.0245018644	-0.0877640611	0.0470238074	0.106413454	0.0707262444	-0.0210688218	-0.0812539304	-0.002431587	-0.1173143834	0.1312031759	0.0453860387	0.020325375	-0.0924978436	0.0621110351	0.0218146074	0.0449673113	-0.0583902309	0.0373991372	0.1386044847	0.0898496795	-0.0165224779542825	0.0003149085731165	9.916740942233205e-08	0.0002729922777497	0.017621347996453	-0.0772316123361634	0.000310511905212	0.0059647219440434	0.0515104996012212	-0.0001507955133775	2.2739286854784508e-08	0.0026533315691674	0.004188328594735	-0.0001548610348348	2.398194011010515e-08	1.7542096417474857e-05	0.0017437524177223	9.66957793828e-05	9.350073750447128e-09	3.0406724943123666e-06	-0.0003611532218225	-0.0001520752161417	1.304316496327719e-07	2.312687136454477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.1840167743343	-0.896908017454507	739916.5427140282	0.8044439917741742	880.4695767230869	-7.776811398334416	60.4787955252641	775226.6755349318	808.3749430478131	-1.1069744234428072	653470.048547555	1.2253923741565351	814.1323832577453	659.2569732042925	0.980661	18.112461	0.065819938998871	0.0410606426033168	0.0783547472	-0.0560699219	-0.1310241847	-0.0049134858	-0.0491749718	0.0749243013	0.006515932	-0.0341028879	0.1325816715	0.0615966904	0.0635966482	0.0028859893	0.083409723	0.0001559592	0.0723856659	0.0607827022	-0.0739841021	0.0387406118	0.0358312751	0.0425805148	0.0150067604	-0.1338534652	0.1578884722	0.0702481277	-0.1867648845	-0.1447571044	0.0066671665	0.0864417726	-0.0138460726	0.0410763447	-0.0082323784	-0.1092264947	-0.0268267081	-0.0062456334	0.1157283674	-0.1056986994	-0.0381727462	0.060381868	-0.0064629826	-0.0654123163	-0.1035681529	-0.060313768	-0.0418136312	-0.0401925271	-0.005651961	-0.1365829426	0.0010633925	-0.0314863127	-0.0030445228	-0.0036180847	-0.0056738504	0.0584248791	-0.0641159292	-0.1058510262	-0.0502266351	-0.1354137433	0.0005701251	0.0959430646	0.1138049286	-0.0686751847	0.0710922389	-0.0335026808	0.0197700116	-0.1981457748	-0.0283734316	0.1357462967	0.0798077096	-0.0168177926018415	-0.0002953146475589	8.721074106289484e-08	0.0002828381479985	0.0549162000203153	0.0372948520238623	0.0030157890246712	0.0013909059874817	0.0519018014000209	0.0003913017987997	1.5311709774388373e-07	0.0026937969885672	0.0045542545338158	0.0003659259390808	1.3390179289216576e-07	2.074123435878177e-05	0.0016263561238412	-0.0001173962938811	1.3781889817017618e-08	2.6450342415557723e-06	-0.0002877060442114	7.344717761110001e-05	8.277476787577206e-08	5.3944878990364705e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.3807141419022	0.1966973675679355	740254.9732673296	0.0386898544081555	878.0441778431768	-2.4253988799100625	5.882559726668986	770961.5782443003	808.7520682856722	0.3771252378591043	654079.9079563526	0.142223445030286	814.4698620307736	643.5441871476909	1.130073	20.872053	0.1444499567502796	0.0803150259381602	0.1161269869	-0.0509148982	0.0822629421	0.1034880609	-0.1850866997	0.122315776	-0.0348887162	-0.0690999645	0.0252931663	-0.1437003912	-0.0061072693	0.0086171283	0.0693592144	0.0412284126	-0.0168037619	0.1134953595	0.1122822746	-0.0603395545	-0.0977767306	0.0591060027	-0.0934557973	-0.1752770894	0.0968272534	0.0247811924	-0.0588761756	-0.0279123498	0.0636245876	0.087717898	0.0346255472	0.0440115757	-0.1301021022	0.0603476577	0.0081889188	-0.1131830458	-0.0053112706	-0.140622416	-0.001527071	0.0858920211	-0.021996245	-0.0722189523	-0.064438748	-0.0876024459	0.0824954528	0.0859722263	-0.0232589933	-0.0249357627	0.0412144752	-0.0964045559	-0.0409234255	0.068532503	-0.0486190667	0.0063723676	-0.2108731919	-0.0552089718	0.0800972405	-0.1662587212	0.0437681832	-0.034796602	0.111464807	-0.1546134169	-0.0209423724	-0.0516338633	0.0757460713	0.0198450309	-0.1181682204	0.1326888823	0.0692973963	-0.0166057360980858	0.0002120565037556	4.4967960785090794e-08	0.0002757504713592	-0.0143931067114522	-0.0693093067317675	0.0002071615208072	0.0048037799996382	0.0250596060826495	-0.0268421953173714	0.0007205034494559	0.0006279838570175	0.004451781316929	-0.0001024732168868	1.0500760179129292e-08	1.98183568937581e-05	0.0020153256412638	0.0003889695174226	1.512972854839704e-07	4.0615374403353466e-06	-0.0007579912738497	-0.0004702852296383	5.74550771232291e-07	2.211681972159486e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.5641734423419	0.183459300439722	740570.6966125012	0.0336573149178321	880.7406107268719	2.6964328836950244	7.270750296271865	775704.0233835432	809.4871695307475	0.7351012450752705	655269.4776349011	0.540373840511213	815.0496067969075	646.5583062145973	0.849651	15.692743	0.185045060463707	0.10656310504805	0.0538346771	-0.0349924097	0.101720118	0.135601035	-0.0856692983	0.0982732301	-0.0265529618	-0.0541839066	0.1135241427	-0.0501555506	-0.0794527633	-0.1147749153	0.0404838038	0.0473387454	0.0156812343	0.1193827688	0.0866340948	-0.0406634434	0.0283286791	0.0411142556	-0.1015045755	0.030906047	0.1815018321	0.0355976132	-0.1043911354	-0.1111907112	-0.0384805372	0.0544286449	0.0372963956	0.0337464649	-0.160920056	0.0643284752	-0.0462210649	-0.0587170699	0.0190744268	-0.0644167172	-0.1425936816	-0.0357297158	0.0489085677	-0.042563695	-0.1078187526	-0.0491968278	0.0747915218	0.1565787534	0.0473403748	-0.0630453192	-0.0245075327	-0.043920566	-0.0174390745	-0.0352797044	-0.1329240765	-0.0147369289	-0.0883472221	0.0513247139	0.0466412692	-0.1446643833	0.0730086887	0.0043529464	0.1192365788	-0.1177931034	0.1279889624	-0.1065600061	0.1013661895	0.009024376	0.0112175883	0.1294367287	0.0583804184	-0.0293056448316235	-0.0126999087335377	0.0001612876818401	0.0008588208189972	0.0795630101810331	0.0939561168924853	0.0063302725890671	0.0088277519015143	-0.0039852945683946	-0.0290449006510441	0.000843606253829	1.58825727968755e-05	0.0039141109829148	-0.0005376703340141	2.89089388078941e-07	1.532026478657426e-05	0.0015690303027178	-0.000446295338546	1.991795292078888e-07	2.461856090846711e-06	-0.0007550742626771	2.9170111726000217e-06	5.701371421573662e-07	8.508954181073354e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.4257617337233	1.8615882913813948	743778.1945019929	3.465510966608301	880.8898901139727	0.1492793871008189	0.0222843354131961	775966.9985050069	809.5338879122334	0.0467183814859026	655345.1156782964	0.0021826071686623	815.6597101926275	655.2387302925712	1.211848	22.382397	0.1907834464189527	0.0901324237795294	0.1326053973	0.0425754251	0.1123276272	-0.006745374	-0.1141044408	0.1551081024	0.0597022925	-0.0966747616	0.0875512148	-0.0566771894	-0.0073778972	0.1270629768	0.0381691726	0.0616878829	-0.0194710578	-0.0576441326	0.0954848447	-0.1487234006	0.0039379777	0.0603915695	0.1588690681	-0.0764889244	0.0093901061	0.0767798299	-0.1321739898	-0.1602234722	0.0224041393	0.055694357	0.0570788207	-0.0466295777	-0.0321120465	0.1208837125	-0.1668228419	-0.138392168	0.0486835456	-0.0455537297	0.0573500929	-0.0678553167	-0.0967637239	0.0253628335	-0.1430271288	-0.1111512424	0.0460099007	-0.1448157196	-0.0382724711	-0.1060649836	-0.0091489665	0.0044337646	0.0487419058	-0.1560094824	0.086827778	-0.2258864431	-0.1225471859	-0.2091019932	0.0060574301	0.1634527467	-0.0065956651	-0.0536549921	0.0434026038	-0.1445279838	-0.0071895697	-0.0285956765	-0.1190035932	-0.2037727701	0.0563194867	0.1259946088	0.0471208409	-0.0038486193676448	0.0254570254639787	0.0006480601454736	1.481187103701066e-05	0.0376567360485466	-0.0419062741324864	0.0014180297698299	0.0017561358116671	-0.0061122030100619	-0.0021269084416673	4.523739519235624e-06	3.735902563620976e-05	0.00492302931363	0.0010089183307152	1.017916198053146e-06	2.423621762286027e-05	0.0008909650456532	-0.0006780652570645	4.59772492838082e-07	7.938187125758088e-07	-1.6193082840495598e-05	0.0007388811798366	2.62215931879153e-10	5.459453979167326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2147320453445	-0.2110296883788578	743414.2441560251	0.0445335293772778	884.0061897609545	3.1162996469818154	9.711323489778987	781466.9435356806	809.9730516698717	0.4391637576383118	656056.3444314046	0.1928648060230019	816.3103523338978	652.3852925447717	1.347987	24.896833	0.1750436823829264	0.0893510067499615	0.0362841188	0.0091974672	0.2038617302	0.0286970229	0.0173623779	0.0647231169	-0.048169899	-0.0280558105	0.1233215714	-0.1116608888	-0.0147620219	-0.0201923664	0.0036338313	-0.0349017282	-0.1777301691	0.1541809231	0.1093019894	-0.1419803204	0.0478135336	-0.0362448654	0.1158905421	0.0221383931	-0.0249551958	-0.0628678992	0.0822859268	-0.0973891641	-0.0920456009	0.0012999663	-0.0347048803	-0.0881233731	-0.1983809327	0.071146748	-0.134698124	-0.0074305638	-0.0126918542	0.0622440826	0.0466761953	0.0412798396	0.0893170903	-0.1147844517	-0.0430616162	-0.0536926239	0.0449497778	-0.0482785225	0.1725669264	0.177961869	0.1774971521	-0.0130042904	0.0945360149	-0.2665340945	-0.0405622176	-0.134792294	0.0348979336	-0.1553310425	-0.1914909614	0.0174101628	-0.1728403016	0.24329761	-0.0135334902	0.0446557753	-0.1733447265	0.1209739256	-0.0799802087	-0.3248490492	0.3199849456	0.1223675745	0.0355847396	0.003809846297841	0.0076584656654858	5.865209634942486e-05	1.4514928813172775e-05	0.0538601583725721	0.0162034223240255	0.0029009166599185	0.0002625508950107	-0.0232899741606473	-0.0171777711505854	0.0002950758217018	0.0005424228964036	0.0058041312914178	0.0008811019777878	7.763406952615728e-07	3.368794004801526e-05	-0.0004998667018016	-0.0013908317474548	1.9344129497281725e-06	2.498667195700097e-07	0.0003919536567735	0.0004081467396139	1.5362766905811868e-07	1.6658376105753472e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4590263621259	1.2442943167814065	745561.4902062304	1.548268346774507	887.5100095286873	3.503819767732807	12.276752964755184	787674.0170136107	812.7303299290443	2.757278259172608	660530.5891865732	7.602583398505929	819.7009783488949	653.6313922072063	1.511154	27.910469	0.4567748592395063	0.2872074458442926	-0.1131927436	-0.0354332748	0.2776962882	0.0689344115	0.0358927765	-0.144087283	-0.0724866287	0.0203081332	0.0371745058	-0.206065397	0.0113337924	-0.1665643095	-0.1598903485	-0.0669139554	-0.1324089085	0.125873638	0.2535350854	-0.0570038331	-0.0361458416	-0.1760145696	0.0107116989	-0.0568119374	0.0487255635	-0.1001475865	0.0046496234	0.0272335783	-0.064569301	-0.1711578108	-0.0301211667	0.0186248847	-0.2077553614	0.1821640011	0.0361032656	-0.0606449214	-0.0658979111	0.1400127656	0.0685377746	0.2051552185	0.0541321628	-0.0462390075	-0.1094343646	0.1304444186	0.04721566	0.038811319	0.1357740264	-0.1073845189	0.2581415131	0.245821143	-0.101430047	-0.1473445993	-0.0633485689	-0.1853072761	-0.0518430218	0.0815480658	0.0423769548	-0.1417020948	0.1060119958	-0.0049517717	-0.0054672169	0.1845855091	-0.1247126971	0.2324058412	0.1968135233	-0.0643749459	-0.2838587886	0.1185609488	0.023839813	-0.045311907387969	-0.04912175368581	0.0024129466851693	0.0020531689511358	0.0259495141190342	-0.0279106442535379	0.0006733772830139	0.0007790040626475	-0.0012236920294839	0.0220662821311634	0.0004869208070921	1.4974221830224262e-06	0.0004580621374226	-0.0053460691539952	2.858045539929896e-05	2.098209217401609e-07	0.0007499623121058	0.0012498290139074	1.562072564004744e-06	5.624434695790774e-07	-0.0001656717587038	-0.0005576254154773	2.7447131632010133e-08	3.1094610398623144e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.9326148733838	1.473588511257958	748108.4282717094	2.171463100511445	882.5424746874696	-4.9675348412176845	24.676402398711605	778881.2196274829	812.9609203305907	0.2305904015464648	660905.4579847611	0.0531719332853598	818.7631189046043	663.7674711784737	1.290797	23.840565	0.0593971557035923	0.0308788636066828	-0.212767499	-0.0280808787	0.1637480357	-0.0042520351	0.1206356648	-0.123331712	0.1133373297	0.1314376729	0.1077998476	-0.0409435055	-0.0283616425	-0.1121988328	-0.1662899603	-0.0990197837	-0.1139378327	0.0351734752	-0.025488507	0.0840334571	0.0900066581	-0.0027839985	0.0565645584	-0.0203639306	0.0533109568	0.1783277789	0.0217287564	0.094326597	0.0908701939	-0.1763705755	-0.0808817173	-0.1087402328	-0.0196583802	-0.0217830605	0.0274195018	0.0008347669	0.1124129373	0.0712642161	-0.0986134034	0.0335903838	0.0841951879	0.0410400711	-0.1134126093	0.1915068706	0.0054090301	-0.0046219456	0.1430765784	-0.0535184067	0.1652362919	0.1279668175	-0.0018848379	-0.0096547742	0.1300930711	-0.0605206583	-0.05722132	-0.0039589929	0.0762585835	0.1134367603	-0.035968273	-0.1239848348	0.1069148066	0.1097260804	0.0411360283	-0.0695174672	-0.1165592743	0.1066043541	-0.0234770782	0.1145803187	0.0119549848	-0.0451303770773705	0.0001815303105985	3.29532536659895e-08	0.0020367509351456	0.0160945327709356	-0.0098549813480986	0.0002590339851147	9.712065737137132e-05	0.017704972292293	0.0189286643217769	0.0003582943330065	0.0003134660438708	0.0003380152880364	-0.0001200468493862	1.4411246047552989e-08	1.1425433494633049e-07	0.0003359845598249	-0.0004139777522809	1.7137757938354628e-07	1.128856244407318e-07	-9.105676590853308e-05	7.461499279526692e-05	8.291334617721392e-09	5.567397149837735e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0269404723488	1.0943255989649288	750002.6616238971	1.19754851654995	890.1325922900845	7.590117602614896	57.60988522152449	792336.0318570659	814.899512681912	1.9385923513212904	664061.2157692177	3.758140304601409	821.7942397293125	658.6666610080837	1.266725	23.395956	0.1423284227633495	0.0671220399455466	-0.2055755416	0.048883652	0.1239262856	-0.0679525379	0.1276626447	-0.1190845515	0.058421363	0.0613880128	-0.0233584776	-0.0437066157	-0.142968384	0.0752785495	-0.2545413961	-0.0564731183	-0.1045783427	-0.0945019656	0.1300317182	0.0230151111	0.0137024052	-0.2971541165	0.0767608644	0.0157824752	0.1802662687	0.0269039411	0.0407000587	-0.1929856525	0.1244371393	-0.2677796756	-0.0285145891	-0.0671498403	0.0817250006	0.1519505803	-0.0402966531	-0.0469678248	-0.0085409343	0.255232594	-0.0986022268	0.2820651648	-0.0646749962	-0.1065573032	-0.0929999558	0.2000966828	0.0768729189	-0.0788444392	0.0267738426	-0.1606537497	0.2184223448	0.2475140586	-0.1206050879	-0.1927475958	0.0847406924	-0.059470952	0.1011903494	0.1142950452	0.0240420313	0.0445875317	-0.0882857604	-0.0163850422	-0.0221218147	-0.0500716633	0.0435621873	-0.0503997157	0.1899204113	0.084511864	-0.1686557564	0.1104315261	-0.0	-0.0107124355911594	0.0344179414862111	0.0011845946961482	0.0001147562762947	-0.0003126051300768	-0.0164071379010124	9.772196735033304e-08	0.0002691941741028	-0.0326535686346147	-0.0503585409269077	0.002535982644287	0.0010662555445754	-0.000204986482666	-0.0005430017707024	2.948509229859418e-07	4.201945807577832e-08	0.0001480186516968	-0.0001879659081281	3.5331182618421335e-08	2.1909521250138592e-08	-0.0001829851360624	-9.192837015386693e-05	3.3483560019775046e-08	8.450825239146368e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.7921188485358	-0.2348216238129907	749595.9930602371	0.0551411950101697	894.0747093058521	3.9421170157676215	15.540286566004616	799369.585820344	815.427225155446	0.5277124735339385	664921.5595247104	0.2784804547233077	821.9388058952112	664.5897397077667	1.295986	23.936398	0.1043430914550709	0.0459414228046591	-0.2270808682	0.0284944997	0.018366913	0.0704208385	0.0852134638	-0.1698974474	0.0068543195	0.0905702854	0.0181425528	0.116081467	-0.0849203191	0.0638105317	-0.2591466127	-0.0429610775	0.0884516885	-0.0819214186	-0.0859766143	0.0711377348	0.2759675312	-0.0619291053	0.0420924701	0.0487452978	0.0361562622	-0.0347913403	0.1359791224	0.1176713557	0.1992778952	-0.2645597913	-0.0220695427	0.0043752704	0.1622147265	-0.027526797	-0.0849044667	0.1975535888	0.1196707961	0.0938763369	-0.0548490212	0.1337915184	0.0782456467	0.0687136503	-0.1325762346	0.2217671182	0.0887832381	0.0033294981	0.1610047144	0.0514614713	0.2324362895	0.1032767032	-0.0263289005	0.0055972805	0.3197183746	0.106285993	0.1713452471	-0.0252109315	0.2030087821	-0.0317852495	-0.0590441697	0.0366263579	0.1547836474	-0.1949765259	-0.1003451397	0.1351454989	-0.2941820175	0.10364112	0.0630350613	0.10612066	-0.0119549848	-0.0239076737268106	-0.0131952381356511	0.0001741143094565	0.0005715768630276	-0.0230402565265848	-0.0227276513965079	0.0005308534208108	0.0005165461380011	-0.010811061560048	0.0218425070745667	0.0004770951153024	0.0001168790520551	-0.0003400723396716	-0.0001350858570056	1.824818876293741e-08	1.156491962097161e-07	0.0003859360641988	0.000237917412502	5.6604695171646834e-08	1.4894664564926028e-07	0.0003755654913969	0.0005585506274593	1.41049438328195e-07	3.1197880343517775e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.5083149024156	1.7161960538797985	752570.6764248286	2.945328895352592	894.478930076457	0.4042207706048657	0.1633944313883914	800092.5563507233	817.1290396269967	1.7018144715507333	667699.867401738	2.8961724955795014	822.7077112303605	664.9085192792861	1.35777	25.077528	0.2512534588331582	0.1420291791863485	-0.2678180967	-0.0427094926	-0.0516560965	0.077189433	-0.2202242986	-0.2647891202	-0.1844063057	0.0478296912	0.1513806288	-0.1190438027	-0.0243062896	0.0829170564	-0.3455200899	-0.0412402015	0.1446002331	0.1522074936	0.0175759478	-0.068890559	0.0617108042	-0.0647796585	0.0271873625	-0.0838057448	-0.012616086	-0.2030016953	0.0054056528	0.1990445796	0.0547802299	-0.3491674457	0.0199928737	0.1750606059	-0.089422337	-0.0661178654	-0.0101487393	0.0698929893	-0.048124788	-0.1158617459	0.0210814681	0.1939687995	0.0441608933	0.0821894614	0.0894493365	0.2619172298	-0.0201602609	0.0599239766	0.0381090183	0.0783602287	-0.0959091827	-0.0455499116	0.1262747277	-0.0575160967	0.2436143283	-0.0479163601	-0.2599509121	0.1490668137	-0.0557101756	-0.1319519399	-0.056042591	0.1128562291	-0.1137686177	-0.0292687486	0.1179068038	-0.0115422448	-0.0756552702	0.1863996692	0.3268950695	0.1016540472	-0.023839813	-0.0241218369993845	-0.0002141632725739	4.586590731956293e-08	0.0005818630202248	0.068898899028909	0.0919391555554938	0.0047470582873957	0.0084528083242572	-0.0009267705409428	0.0098842910191052	9.769920895036373e-05	8.589036355594102e-07	-0.0021460060794462	-0.0018059337397745	3.261396672456272e-06	4.605342093020049e-06	-0.0003859675414212	-0.00077190360562	5.958351763691565e-07	1.4897094303072577e-07	-3.0914142928207405e-05	-0.0004064796343251	9.55684232985636e-10	1.6522569312107306e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
