global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
907915.6924005786	n/a	n/a	824310904507.2222	1216280.0362435568	n/a	n/a	1479337126564.6277	896339.4714436891	n/a	803424448067.9519	n/a	912030.935980162	988063.0848098616	n/a	n/a	n/a	n/a	0.0112970493	0.0983345624	0.1526954668	-0.1509790293	0.0036075946	0.1435925463	-0.0886231205	0.0705544397	-0.0308899674	0.0070927985	-0.3429282343	0.0272431107	-0.099021487	-0.1190139267	0.045464157	-0.1702582738	0.0790332252	-0.0107786889	0.0702335542	-0.1479941094	0.0752943458	-0.0856885451	0.1887963283	-0.2516611753	0.1258498086	-0.0019504892	-0.1886526061	-0.0963663543	0.0084374243	-0.1813283979	0.0766125155	-0.103543341	0.0364115706	-0.0240971885	0.0229241699	-0.0761809504	0.0489157068	-0.052713099	0.1431825129	-0.0047356164	-0.1386269938	0.0857371882	-0.0369855536	0.022348276	0.1339389474	-0.0114375843	-0.0696725089	0.0822812641	-0.0415607098	0.0851683386	0.0983224547	-0.0283730526	-0.0358055082	0.0424715211	0.1546444615	-0.0642860531	-0.111359197	-0.0669201231	-0.1675330433	0.0020955245	-0.0561211964	0.1094401951	-0.0836445288	0.1534571406	-0.0508253572	0.3196831614	-0.0537061239	0.3139503682	-0.0136518872	0.0773700596	-0.1084755434	-0.0025352215	0.1444944491	-0.1329157422	0.0827798867	-0.0301114341	0.146160772	-0.0003233354	0.1122342771	-0.0882771587	0.0610718589	-0.0995261638	0.0569524413	-0.0141071709	0.0032768846	0.0481640503	-0.0759495926	0.0542878061	0.0089628918	-0.0541818302	0.0432496881	-0.0553332079	-0.0639903531	0.106585847	-0.0208041617	-0.0137979455	-0.0587439073	0.2373384574	-0.0657573115	0.0669618571	-0.0040432227	0.0028043506	-0.0629511967	0.0666084568	-0.0137921711	0.087877891	-0.0663530293	0.0893508792	-0.009824447	0.0312970623	-0.0191071049	0.0473199225	-0.0210946382	3.75442e-05	-0.0527014394	0.1015289181	0.0296982992	-0.0379613795	0.0997285922	-0.0306840696	-0.0867838881	0.1154637225	0.1154447293	0.1154130763	-0.0335795701541741	n/a	0.0011275875317391	n/a	-0.0320075019606633	n/a	0.0010244801817618	n/a	-0.04373400273343	n/a	0.0019126629950876	n/a	0.0019359726405147	n/a	n/a	3.74799006482146e-06	-0.000559098243039	n/a	n/a	3.125908453692968e-07	-0.0001009590811527	n/a	1.0192736067197466e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901155.7009749566	-6759.991425622022	45697484.07448325	812081597399.6654	1204303.6161908023	-11976.42005275446	143434637.28001913	1450347199970.2432	892077.7554354797	-4261.716008209391	795802721742.8035	18162223.334628183	906677.4867080844	970808.8246966632	1.529923	28.823778	0.0761150890766671	0.0420688079545791	0.1100585486	-0.0763672303	0.2602422808	-0.0308603099	-0.0248882576	-0.0287630791	-0.251361278	0.0172142964	-0.0678414189	-0.0306506056	-0.091906265	0.0728381655	0.0921821575	0.200986813	0.0185056792	-0.2012081103	-0.0751436858	0.0937543127	-0.0037754427	-0.1262174077	0.1178702036	-0.1817854703	0.0893298163	-0.0504381788	0.03120958	0.0200300743	-0.0341475373	-0.0237029895	-0.008038544	0.0623087346	-0.1212341303	0.0854522335	-0.0350805394	-0.0679559675	-0.0713566765	-0.0038478808	0.0206377415	-0.0569261398	-0.0640468761	-0.0313437578	0.018637116	0.0201401492	-0.0237370393	0.2202646228	-0.1005132053	-0.0946261506	0.0331031853	-0.0068094591	-0.0966228708	0.0598102559	0.0785935938	0.070651048	-0.0094974922	0.0802141248	-0.1396797604	-0.0171398018	0.1894722372	0.0219002362	-0.207619776	-0.0911587452	0.0976358875	0.0802383118	-0.0614428534	0.1422922783	0.0274848121	0.2028230105	-0.0522920286	0.0084728554	-0.06198939	-0.0245096561	-0.0605542254	0.073727719	-0.0032845826	0.0524525729	-0.0324362105	-0.0052501135	-0.0892305575	-0.1326558026	0.0444372443	0.0140813541	-0.0046797688	-0.0195846606	-0.0683359601	0.0412536436	-0.0530752053	0.1858879644	-0.0926681952	-0.0982110925	-0.0528370712	-0.0328990664	-0.0694971842	0.0972626004	0.0208403047	0.0811978097	-0.0560065614	0.0104509486	-0.0076750698	0.2516857825	0.0729595901	-0.0635517005	-0.0573046326	-0.0755665228	-0.0486405997	-0.076392425	0.024801672	0.0941466553	-0.0977980505	0.1412659369	0.0933650668	0.0004552474	-0.0089683517	0.0842573335	-0.0288662958	0.0321992667	-0.0119669898	0.0041908112	0.0002156619	-0.0733157656	0.0287647562	0.0344901452	-0.0040372337	0.1154130763	0.1152422001	0.1149575937	-0.026037019676437	0.007542550477737	0.0006779263936311	5.689006770921213e-05	-0.0680814163497558	-0.0360739143890925	0.0046350792521887	0.0013013272993515	-0.0573366032420068	-0.0136026005085768	0.0032874860713313	0.0001850307405959	0.002175983679673	0.0002400110391582	5.7605298917846974e-08	4.734904974203249e-06	-0.0004231082682759	0.0001359899747631	1.8493273236068585e-08	1.7902060668343097e-07	-9.903962104888548e-05	1.9194601038145245e-06	9.808846537506842e-09	3.684327090135665e-12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901345.5801232358	189.8791482792003	36054.09095123454	812423854807.6925	1208725.4238885308	4421.807697728509	19552383.3156911	1461017150354.5083	893003.520555413	925.7651199332904	797455287724.3619	857041.0572850995	908150.2214163822	961389.7183313322	1.43829	27.097414	0.1654864513348468	0.0944134432266367	-0.1142740412	-0.0420474206	0.202106514	-0.032264105	-0.2190890555	-0.0425815381	-0.1974442411	0.171505096	-0.0888819199	-0.0557903533	0.0103689594	-0.0026738224	0.0070037231	0.0342470739	-0.1584314275	-0.1960523015	-0.1540586919	-0.1366890859	0.0802574123	-0.0157442383	-0.0620255324	-0.0312250285	0.1008099285	-0.0249096299	-0.0250469735	0.1249931767	-0.1495188292	0.0229533636	-0.0469742418	0.0748818906	0.000562257	-0.0133460227	-0.0302651661	0.0365957217	0.0945029816	0.0566864805	0.0507928513	0.0891547565	0.0953999055	-0.0217021673	-0.0189868341	-0.078911512	0.0173666317	0.0398883082	-0.1776591358	-0.0446892447	-0.0211001036	-0.0751563284	0.1398006491	-0.0066971665	-0.0284942552	0.0309973566	-0.0237673644	-0.1138532941	0.0001134607	0.0764611703	-0.0131811173	0.1626158775	-0.197506569	-0.1440832364	-0.0220476493	-0.1330465848	-0.0588903932	-0.0356324433	-0.1260480156	0.064923324	-0.0049231414	0.0401688124	-0.166100807	-0.0329736845	-0.140430533	0.0191757471	-0.0099847223	0.0239459512	0.0179068888	-0.0103561126	-0.0024067223	0.0633331646	0.0290495516	0.0551113206	-0.0403295492	0.0343847454	-0.0915241992	0.0510043753	0.1736508524	-0.0429977763	-0.0405578233	-0.0002641135	-0.1506798112	0.0343188159	-0.0055521529	0.0939671913	-0.004502167	-0.0157512731	-0.0619706578	0.0661696352	0.0629276863	0.1406622973	0.1763445732	0.1437529978	0.0022756663	-0.117341312	0.110095569	0.002225767	0.0388685795	0.1158456572	0.0656141015	0.0633394305	0.0087415321	-0.0588586455	-0.0265048701	0.0747289355	0.0419162558	-0.0041762255	0.0336897427	0.003536255	0.0329302646	-0.0220593234	-0.0838939889	0.0076703905	-0.0051802058	0.1153118061	0.1148374968	0.1140484259	-0.0260212861248021	1.5733551634901366e-05	0.0006771073315888	2.4754464704810743e-10	-0.0106689594078659	0.0574124569418899	0.0001138266948466	0.0032961902121043	-0.0343333733910355	0.0230032298509713	0.0011787805284082	0.0005291485835766	0.0008834461429216	-0.0012925375367514	1.670653283911377e-06	7.804770874430521e-07	-0.0007930610324127	-0.0003699527641368	1.3686504769245877e-07	6.289458011314976e-07	-0.0001376499399677	-3.861031891881452e-05	1.894750597311141e-08	1.4907567270125663e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900952.6869268508	-392.89319638500456	154365.06376562576	811715744080.712	1194456.0234777706	-14269.400410760194	203615788.0826032	1426725192022.3286	893040.3652834787	36.84472806577105	797521094025.6492	1357.533986240617	908388.5299568046	975276.2004273572	1.600493	30.153309	0.1454742903656316	0.0747563414540653	0.1285680928	0.1013636395	0.0926510748	-0.1462262966	-0.2023148153	0.1631396579	-0.2348775325	0.0132446334	-0.0871866348	-0.0613133732	0.1045588039	0.0132002577	0.0986642872	0.0622922439	0.0965248453	-0.2177799812	-0.0735901486	-0.1961766824	0.102188996	-0.044358516	-0.0647774071	-0.0849352734	0.0307145932	-0.0671172879	0.0567282066	-0.0259022022	0.0086290281	-0.0609960007	-0.0857948517	0.0625010209	-0.0241396712	-0.0564839571	-0.1581042699	-0.0491645914	-0.0629121898	0.1287534185	0.055728075	-0.0382255779	0.0193514992	-0.1082926561	-0.063232716	-0.0772925605	-0.0413992631	-0.0364902864	0.0775792576	0.0672141177	-0.064095057	-0.0361648209	0.0774594405	0.089118684	0.0249318304	-0.1224629733	0.0257928948	0.0277431489	0.064870659	-0.0796977373	0.0577596435	-0.0944979816	-0.2260724605	-0.0928339921	-0.0778860362	-0.1702873629	-0.1369779167	-0.0697005491	-0.0475303483	0.0834411714	-0.067622295	0.0882919896	0.0164039219	0.0171945369	0.0225063844	0.097385009	0.0514131349	-0.0003490689	0.1154438403	0.0351584397	-0.1614967597	-0.0199844088	0.0241572671	0.0823152101	-0.0102251383	0.1150771158	0.0213538641	-0.0780647538	-0.0267619277	-0.071406102	-0.0657702752	-0.072493302	0.0547072289	0.0434149968	0.0493665625	0.033171946	-0.118277326	0.0236226743	0.0538592575	0.0253128816	-0.1361567472	0.2442776665	0.0863553874	0.0383872486	0.0544418328	-0.103833527	-0.0611032159	0.0116571011	0.0130883688	-0.0690984268	0.1794893989	0.0226071687	0.0556687712	0.0181740635	-0.0699144945	0.0769023011	-0.0044583638	0.0339947604	0.0325826183	-0.0330762074	-0.0821234949	-0.0703811906	-0.0940085971	-0.0299446755	-0.0828247027	0.1151599564	0.1142313295	0.112689161	-0.0054888132216603	0.0205324729031418	3.012707058227292e-05	0.0004215824435182	-0.0524603489953676	-0.0417913895875017	0.0027520882167157	0.0017465202436543	-0.0443801905066436	-0.010046817115608	0.0019696013094059	0.0001009385341544	0.0019663345750213	0.0010828884320997	1.1726473563753464e-06	3.866471660924195e-06	-0.0009638415531239	-0.0001707805207112	2.916598625438861e-08	9.289905395282916e-07	-0.0003460532023444	-0.0002084032623767	1.1975281885281424e-07	4.3431919769251664e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904621.3162961202	3668.629369269358	13458841.449065687	818339725897.3251	1220649.5154639175	26193.49198614689	686099022.4283416	1489985239602.2966	894448.5650654181	1408.199781939387	800038235547.5856	1983026.625854138	909824.3350842576	964119.631315565	1.617089	30.465979	0.0910500607585375	0.0478075326029763	-0.029288249	-0.1541753072	0.0617096693	-0.1966809295	-0.0291848624	-0.1206771707	-0.115556912	0.0563782209	-0.1780919868	0.0659324492	0.042414332	0.0611347355	-0.0080424011	0.0961305125	-0.1603287162	-0.1183329499	0.0282523871	-0.1497951174	0.1902257215	-0.034718057	-0.1211855571	-0.0872496209	-0.0017460752	0.0897967299	-0.0195560893	-0.0145979242	0.2150534515	-0.0208959187	0.1818781846	-0.0003321753	0.1535986672	0.0114535551	-0.0282851807	0.0643102681	0.0460841272	-0.0381313692	0.0766244967	0.0421546514	-0.0150098907	0.0734903991	-0.0526212434	-0.1720084714	0.0258898873	-0.099327138	-0.143947647	-0.0830293113	-0.0174950013	0.0275182385	-0.0958561499	-0.0956799931	-0.1110102108	0.0300862492	-0.1921364898	0.0768051123	0.0817669377	0.0255538794	0.0638266587	0.1796298026	-0.134385789	0.0713647516	-0.0609137596	-0.1244211167	-0.1985199873	-0.0458254528	-0.0943173125	0.004635112	0.0536953889	-0.0169537039	-0.0008667121	0.1590108451	0.193301286	-0.025223992	0.0522104925	0.1399604047	0.1029577624	0.0084957618	0.0366702381	0.159451307	-0.0145167864	0.0591369783	0.0515414966	0.0367081097	-0.0350234642	0.0578884162	0.123234507	0.0080750363	0.1321084522	-0.1610202849	-0.0031138671	-0.0634969138	-0.0951139234	-0.0776043101	0.0150839413	0.0488223426	-0.1648780663	0.0329185125	0.161229025	0.1585765572	0.1178377041	0.0523874735	-0.1520237429	-0.1028935436	0.0566694038	-0.0770925299	-0.1697572745	-0.0408342194	0.0700081681	-0.035865045	0.0875823505	0.0865696152	-0.0486297924	0.03250122	0.0399682956	0.0418467356	-0.0512779419	0.0625293475	0.000986779	-0.0110309927	-0.0511314574	-0.021626141	0.04564147	0.1149575937	0.1134247617	0.1108851636	-0.0215860807036563	-0.016097267481996	0.0004659588801447	0.0002591220203869	-0.0361315207135533	0.0163288282818142	0.0013054867890739	0.0002666306330569	-0.0478468449544209	-0.0034666544477773	0.0022893205720923	1.2017693060294144e-05	0.0011529090510344	-0.0008134255239868	6.616610830733626e-07	1.3291992799570409e-06	-0.0007931314146163	0.0001707101385075	2.914195138928396e-08	6.290574408512532e-07	-0.0002270426538999	0.0001190105484445	5.1548366689909775e-08	1.4163510641060685e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905161.4081568406	540.0918607204221	291699.21801644785	819317174816.4746	1200000.8814030285	-20648.634060889017	426366088.580506	1440002115368.0452	897032.6061121088	2584.041046690661	804667496428.2817	6677268.130982169	911549.3473896118	981370.8022959586	1.713573	32.283756	0.0825646828040246	0.0481395771268801	-0.0415596455	0.1536161508	0.1199075755	-0.0357086137	0.0856583823	0.1456857198	-0.0115224529	0.1111674806	-0.1457125388	0.1157693703	0.0582118185	-0.044842389	0.0242578512	-0.1161586797	0.0026719352	-0.156217611	0.0588854239	0.0562421672	0.0560747526	-0.0299796453	0.0338906483	-0.1816771539	-0.037873727	0.0019107412	-0.0761156925	0.0196822399	-0.057412272	0.0584795191	-0.015158022	-0.0582638716	0.1012152248	0.0409372151	0.0456916507	0.0442127794	-0.0957864997	-0.0184472488	0.1326540845	-0.0942671247	-0.0037417213	0.0935680527	0.1238333007	0.1095805145	-0.1977729924	-0.0452103421	-0.0715885356	-0.0230795982	-0.011093001	-0.1175078782	-0.0373146111	-0.0516109357	-0.0874948225	-0.1452632367	0.0609446979	-0.0060165857	-0.1176847694	-0.0857348255	-0.108688157	-0.0509147341	-0.147804929	0.078823701	0.122195546	-0.012453701	-0.1362345235	0.032528423	0.0977447815	0.0511462288	0.1131172488	-0.0228329472	-0.0360878256	-0.0139469473	0.009155128	0.0051488816	0.0303856464	-0.0337806715	0.0102325843	0.1338836158	0.1029689673	0.1189351374	0.0408981207	0.0009606986	-0.0184494777	0.0137892663	-0.0213962037	0.0564907836	-0.143871565	-0.0339623624	-0.0729551048	0.0463000124	-0.0931524851	-0.011237342	-0.064888591	0.1794421132	0.0587809244	-0.0408843095	0.0845402594	-0.2096364201	-0.0540441074	0.2231162839	-0.0078676448	0.1491498854	0.0733040625	-0.0509724955	-0.0213397871	0.1057831701	0.0186561452	0.0832236248	-0.1539945549	0.0416103706	0.1063987517	0.0710958886	-0.0188616997	-0.067895906	0.0018071677	-0.0447137144	0.0304984128	-0.0639666405	0.0136299318	-0.0727490285	0.1115137022	0.0113842797	-0.0509598061	0.1147048067	0.1124192083	0.108643553	-0.0238772101840822	-0.0022911294804259	0.0005701211661748	5.249274296076654e-06	-0.0234508843539629	0.0126806363595904	0.0005499439769829	0.0001607985384841	-0.0497258182574	-0.001878973302979	0.0024726570013679	3.5305406733081857e-06	0.0019899947074064	0.000837085656372	7.007123961037424e-07	3.960078935505484e-06	-0.0005330106947074	0.0002601207199089	6.766278892592443e-08	2.841004006724652e-07	-9.970156960214995e-06	0.0002170724969396	9.940402981132351e-11	4.712046892762955e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906133.4397701584	972.031613317784	944845.4572891738	821077810669.6992	1209398.9657297037	9398.084326675162	88323989.01129733	1462645858308.077	894608.6429579272	-2423.963154181605	800324624055.024	5875597.372830036	909096.7365347696	974290.4587177704	1.856969	34.985336	0.0816910980563219	0.04855742518294	0.1102460699	-0.10111278	0.0913206186	0.0363480819	0.0063321399	-0.0320023107	-0.0954782263	-0.0318243305	-0.1240468064	-0.027587553	0.0923526742	0.0961672102	0.1642553095	0.1381994997	0.0580624615	-0.0758976708	-0.0689695503	0.008663374	0.1465865504	-0.0869522537	-0.039809178	-0.0547430323	-0.1283284646	-0.0262867261	0.0065376493	-0.1389304753	0.0867438625	0.1022477725	0.0752637828	-0.0105720754	-0.0914196332	0.1540739299	0.0241106205	-0.0787435821	-0.0248513397	0.0924454803	-0.0578060041	0.0567212843	-0.0260130315	0.1235918686	-0.0242207191	-0.0793281969	0.0534650036	0.0297534434	-0.0032281368	-0.0331739428	0.0780433311	-0.1844652548	0.118568085	-0.074409084	0.0152822018	0.0941530398	0.1738371666	0.0591954212	-0.0689020755	-0.1096794711	0.1459935493	-0.0345109427	-0.0791269241	-0.0022796213	0.1125465884	-0.0434695148	-0.2130115344	0.0331593857	-0.0590476058	-0.057655805	0.0605515786	-0.0557140699	0.1910957525	-0.0561228177	0.0820825805	-0.0397340334	-0.0257322248	0.0617893594	-0.1329874322	0.0266722936	-0.0626170524	-0.1680181816	-0.0050048241	-0.0288493068	-0.0825758364	0.0601869699	-0.0886227534	0.0710552784	0.1468004666	-0.0216038466	-0.0168524105	-0.0834193512	0.0508184009	-0.0436308478	0.0515322377	0.078001355	0.0405079032	-0.0564520383	0.1366750011	0.0501196135	0.0449535926	0.1898983196	0.1271356324	-0.1220899616	0.0351555057	-0.1889177302	-0.0092745061	-0.1129435783	0.0073273869	0.0119751146	-0.0019271528	-0.1274367078	0.0160190534	-0.0196088468	-0.0431610663	-0.0886203691	-0.0178493827	-0.0659312912	0.0834364124	0.074102398	-0.0268256938	0.0263928523	0.0072899651	-0.0107685205	0.1357810988	0.1144017065	0.1112164334	0.105973176	-0.0196558681350893	0.0042213420489928	0.000386353152144	1.781972869459557e-05	0.015335706866935	0.0387865912208979	0.0002351839051085	0.001504399658537	-0.0778776686837119	-0.0281518504263119	0.00606493127961	0.0007925266824254	0.0019609618788664	-2.903282854000008e-05	8.429051330330432e-10	3.8453714903672415e-06	-0.0005796424491621	-4.663175445469999e-05	2.1745205235234324e-09	3.3598536887063765e-07	-0.0001449318611679	-0.0001349617042076	2.1005244381591443e-08	1.8214661602642663e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909170.1496451286	3036.7098749702564	9221606.86474187	826590361005.7456	1213572.8364207477	4173.870691044023	17421196.54555631	1472759029298.2988	896068.2735056439	1459.630547716748	802938350783.3855	2130521.3358278936	911135.3951845136	977398.7120947612	1.711816	32.250652	0.1120511833853639	0.0591890063838827	-0.127882256	0.0016356961	0.0043785749	0.0302760452	-0.0821546321	-0.0456191698	0.0059532622	0.1156398976	-0.1090734183	0.0859917607	0.1491286753	-0.0156050146	0.1109985284	-0.0109563072	-0.157535138	-0.1298432926	-0.1375580106	-0.0675179205	0.0102484325	-0.0147897184	-0.0833733162	-0.0406121014	0.153710067	0.0367264908	-0.1181477409	-0.1031481689	0.0605382926	0.0872009362	-0.0191954192	-0.0042937047	-0.1029949239	0.1093171119	0.1301188162	0.1226536568	0.1585686106	-0.1407107377	-0.1009127294	0.1331300826	0.0806866402	-0.0159425041	0.0416843552	-0.0242031449	-0.1435839973	-0.1460343058	0.0411285235	0.1145976647	0.0593027496	0.0358107062	-0.0420579257	-0.0563165182	-0.0547434575	0.0080793771	0.1159190301	-0.1168215477	-0.0535703967	0.138953547	-0.0460411982	0.1310469221	-0.1217928203	-0.016475783	0.0717282887	-0.2049831742	-0.0639340258	-0.0557876218	-0.0970133407	0.0755724985	0.0594651373	-0.2082638509	-0.0116096493	-0.0840395219	-0.0621799445	-0.0102931097	-0.0665204656	0.0173955102	-0.2560201584	-0.1483163477	0.044420695	0.1636408937	-0.0931659172	-0.0565426867	0.1137788156	0.0195782354	0.0675749425	-0.0805377322	-0.044702103	-0.1372380463	0.0651834079	0.0723786825	-0.0360961254	-0.0482048726	-0.0224041834	-0.0459728739	0.0340176828	-0.1646925641	0.0547275293	-0.0184155793	-0.0630278978	0.1270265945	0.1487989352	0.1464744238	-0.0366427302	-0.1473228998	0.1477175141	0.0414199358	0.0929975082	-0.0562231218	-0.0553781347	0.0093585472	-0.0003683324	-0.0748828285	-0.0039744191	0.0233862024	-0.086845996	-0.1082081899	0.1044195607	-0.0449237267	0.0157502713	-0.0353413078	0.066347195	0.0354697273	0.0172931188	0.1140484259	0.1098185471	0.1028845713	-0.0187756122789863	0.000880255856103	0.0003525236164508	7.748503722036271e-07	-0.0251515750000095	-0.0404872818669445	0.0006326017249811	0.0016392199929734	-0.0558267759810604	0.0220508927026515	0.0031166289164395	0.0004862418689838	0.0013398913243537	-0.0006210705545126	3.857286336827125e-07	1.7953087610783123e-06	-0.0007931898506534	-0.0002135474014912	4.560249268368647e-08	6.29150139179563e-07	-0.0002829689643572	-0.0001380371031892	8.007143478938632e-08	1.9054241856893447e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
