global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1473.421873075117	n/a	2170972.016056186	n/a	1832.884776262556	n/a	3359466.60305504	n/a	1570.446084120748	n/a	2466300.903130192	n/a	1577.5418749823086	1194.171746503637	n/a	n/a	n/a	n/a	-0.0159103653	-0.0260783065	0.0014085334	-0.0593619371	0.0580539766	-0.0315290964	0.0854582315	-0.0190833686	-0.0179164157	-0.0867194603	-0.0728111825	0.0945793099	0.0277440117	-0.0618930991	0.0694975577	-0.1033335999	0.0359624655	0.0961766033	-0.0724195158	0.0070393385	0.0622257078	0.0454543632	-0.1147589089	0.1294468015	-0.0058826543	0.1177061339	-0.0532636936	0.1333107662	-0.0693682378	0.0494844258	-0.0051413859	0.1418767271	-0.0276774197	0.030713109	-0.0586328846	0.0764872255	-0.0164332154	0.1231274394	-0.0602766794	0.0245409807	-0.0707265455	-0.0333600286	0.0438785331	-0.0341399372	0.0613132099	0.0123168298	-0.0883770276	0.1066729856	-0.0253101342	0.1030735995	-0.028919434	0.1938069465	-0.1389179152	0.0157477017	-0.0200558795	0.0088090807	-0.1382615719	0.0432165965	-0.0329922706	0.0134512209	-0.0115477828	9.9976e-06	-0.0420166486	0.0671962639	-0.0531622995	0.0545303797	-0.0934520749	0.0407409235	-0.0238387276	-0.025725814	0.0994803718	-0.003738221	-0.0110541881	0.0280067159	-0.0075779109	0.038236514	0.0626902398	-0.0214356614	0.0886157437	-0.0369157431	-0.0149247766	-0.0523947744	0.054816178	0.098083877	-0.0210631658	0.036231945	0.016096475	0.0222204064	0.0361316651	-0.1192419171	0.0051926478	0.1705041443	-0.0779782227	-0.0402519958	0.0361058221	0.0547938357	0.0022493518	-0.081118573	0.069875769	0.0763410397	-0.027263399	-0.092502556	0.024810056	0.0352007687	0.0662190943	-0.0172669692	-0.1258465358	0.0302219434	0.045297966	0.0079778384	-0.0951778941	-0.0408486241	0.0907593817	-0.1370744131	-0.1061365071	0.0010826872	-0.0059202407	0.0278472409	-0.0334550776	0.1051133337	-0.0887024242	0.1632708645	-0.0498291324	0.0706706648	-0.0738581852	0.1016702144	-0.0661219218	0.000857054	-0.0537364508	0.0676758268	-0.0474436969	0.1127252289	-0.0224833704	0.0290073264	0.0120513954	-0.0431192539	-0.106734661	0.0735643736	0.0028496584	-0.1044246678	0.0573900111	-0.2753496453	0.0198047155	-0.0782447449	0.0256040642	-0.0664721671	0.0138976669	-0.0073153419	0.0504671493	-0.0253110498	0.0603631203	-0.0474405586	0.1045911151	-0.0157777792	0.0695015866	-0.0255607216	0.0046543542	-0.0364218687	0.0252132368	-0.0027168403	-0.0239975674	0.0125964319	-0.0603600819	-0.0538476208	0.1003596784	-0.0705711781	0.0322052162	-0.0679875365	-0.0007587809	0.0418843285	-0.0099910824	-0.0268680786	0.026953852	0.0240811853	0.0204642147	-0.0580687959	-0.0310863739	0.0045235564	0.040537063	-0.0562754491	-0.1080557915	0.0400258105	0.0217336135	0.0865910621	-0.0779228372	0.0474818566	0.0052535937	-0.0791358243	-0.1251519521	0.0125135566	0.0090228936	0.0237029326	-0.0481559235	0.0327541367	0.0202414906	0.0297931471	0.0229665801	-0.1427074449	-0.0866734345	0.0491189938	0.0247509368	-0.0037798951	0.0762562803	-0.0386365098	0.0493607184	0.0177758928	-0.0245375205	0.0907995826	-0.0595679319	0.1068216371	-0.0351133628	0.1366449677	-0.0649383063	0.009670847	-0.0888677099	0.0147208977	-0.0296715214	0.031814678	-0.1165570962	-0.0017799445	0.0244596846	-0.0661925952	0.1091537213	-0.0645307266	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0815948217	0.0815780375	0.0543529736229686	n/a	n/a	0.0029542457416591	0.0005010368505651	n/a	2.510379256241943e-07	n/a	-0.0235780216496266	n/a	0.0005559231049102	n/a	0.0001170935244018	n/a	n/a	1.3710893456834932e-08	-0.0014049101145192	n/a	n/a	1.9737724298783515e-06	0.0015570834719215	n/a	n/a	2.424508938531113e-06	0.0
1472.0354429894926	-1.3864300856243972	2166888.345417272	1.9221883823244728	1841.8001033238	8.915327061243943	3392227.62060356	79.48305660894856	1568.2082465023695	-2.237837618378535	2459277.104398037	5.007917206230113	1575.05805521426	1212.206298159481	1.083346	29.497442	0.0893014842708953	0.0575944999720576	-0.0110102544	-0.018954516	0.0338539972	-0.0487804028	-0.0518824501	-0.1471289152	0.0272514364	-0.0930948292	0.1018692159	0.0498176946	-0.0044735604	0.0231539234	0.0406656827	-0.0351503417	-0.0547456645	-0.0033906675	0.0385959647	0.0499637405	-0.1900962066	-0.0698410725	-0.0016521567	0.0013159539	-0.0207677882	0.0190805786	-0.0894802411	0.1046786408	-0.0149602796	-0.0097346861	-0.0526829606	-0.0965495324	-0.0641469697	0.0212949725	-0.0049873271	-0.0935537776	0.0293722197	0.1036091546	0.0575687801	0.0632588951	0.0317890975	0.0160333722	0.0266828038	-0.0230665249	0.0536527578	0.0925600051	-0.0615206345	0.0935149706	-0.0255005191	0.0753501676	0.0294380664	0.0230309408	0.1451705622	0.0100600555	-0.0501438889	0.1318514363	-0.0435113104	0.0506275535	0.0154384517	-0.1149216077	-0.0520499372	-0.0046244551	0.0001296409	-0.0081021074	-0.0792618535	-0.054439155	-0.0990642149	-0.0500471636	0.0754579207	0.0632254125	0.0289200241	-0.0189402578	0.0132697367	-0.1117226662	0.034017448	-0.0202754972	0.0077331476	0.0688251773	-0.0188708973	0.0337069635	-0.1015876433	-0.0129005647	0.0238612856	-0.0065220692	-0.0730470166	-0.0569729946	0.0586615502	0.0669088647	-0.006901666	0.0465695097	-0.1037939146	-0.0293408594	-0.0530825261	0.077990313	0.0120774393	-0.0370694927	0.040974775	-0.0463528031	-0.033462934	-0.0281013905	-0.0073337416	0.0588983596	-0.0103591127	-0.0581083895	-0.0455872932	-0.0480165984	0.0705146954	-0.0634076025	0.0906419157	0.0906841973	0.0155529925	0.0364032571	0.1068488149	-0.002259511	0.0156077641	0.0280942263	-0.0857074916	-0.041734599	0.0330333071	0.0724298132	-0.0330972584	-0.0590903785	-0.0340426432	-0.0124678937	-0.0020097516	0.0748003896	-0.0651533873	0.0643980084	-0.1022332677	0.1369214424	0.0221207909	0.0309716029	0.0432608575	0.1048234654	0.0237438991	-0.0018218711	-0.0583294634	-0.13386747	0.0065611895	0.0324967555	-0.052761416	0.0910582086	-0.0513630377	0.0291685077	0.0790032227	0.0280851081	0.1087859641	-0.0641319577	0.0574634402	0.0480214547	-0.0578900671	-0.0162014647	-0.0100044337	-0.1379331998	0.0284460564	-0.0010546573	0.0521447685	-0.0808381341	-0.0472903658	0.0657714942	-0.0759440283	-0.0466274947	-0.0054179925	0.0745953084	-0.0860646929	-0.0076021148	-0.0340143236	0.0254953661	0.11966333	-0.0230908419	-0.0637259489	-0.0132331471	0.0008842109	0.0081096654	-0.0050038041	0.078310707	0.0763394826	-0.0202131383	0.0934640017	0.0295989034	0.0519681469	0.0136120259	-0.0041925308	-0.0513627348	-0.072890138	0.0227096402	0.0853140425	0.0914076127	-0.0122801253	-0.015435694	0.0483112169	-0.0297570748	0.0331258129	-0.0152951336	-0.0784613243	-0.0652246202	-0.0200060147	-0.0830644402	0.0591453627	-0.0066740153	-0.0304526053	0.0049205008	0.0446608074	-0.0028340826	0.0744166475	-0.0762287567	0.0164748569	-0.0570587996	-0.0372803544	-0.0917288072	-0.0022350083	0.0908440429	-0.0133433559	0.045406784	0.0103499884	-0.0498450361	-0.0408292751	0.0294544529	0.0851855889	-0.1604277244	-0.1149477001	0.0497764961	-0.0146726426	-0.0084681221	-0.0009416084	-0.1083734861	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0811565722	0.0810058262	0.0380885382577105	-0.0162644353652581	0.0002645318577506	0.001450736746609	0.000480068671365	-2.096817920009997e-05	2.3046592922615642e-07	4.39664538967505e-10	0.0242733996842972	0.0478514213339237	0.0005891979322336	0.0022897585236766	1.7941224280334806e-06	-0.0001152994019737	1.3293952095508197e-08	3.218875286772752e-12	-0.0010259986244431	0.000378911490076	1.4357391731169037e-07	1.0526731773591334e-06	0.0015480011761211	-9.082295800400117e-06	8.24880970059656e-11	2.3963076412723087e-06	0.0
1470.6259660404514	-1.4094769490411636	2162740.731992411	1.9866252698783868	1820.7026633998323	-21.097439923967613	3314958.188511243	445.10197134542256	1569.460945748893	1.2526992465234343	2463207.6602310096	1.5692554022403802	1576.592688979734	1176.010543868247	1.093923	29.78544	0.032582701878786	0.0188082438385716	-0.0542198106	0.0668026905	0.0826187973	-0.0729302669	0.0472645043	-0.0118581857	-0.0167169683	0.0457728231	-0.0689122292	-0.0438881509	-0.0686210245	0.0127391487	0.0499188556	-0.0587993533	-0.1239277229	-0.0422719594	-0.0032376265	0.0671924579	0.018538265	0.0474267325	-0.0119023713	0.0382324367	-0.1084233169	0.0630417984	0.0121997753	0.0862699633	-0.0539577722	0.0195794696	-0.049388047	0.0006753923	-0.0205151995	-0.0469368914	0.159370487	0.0332278755	0.0168144984	-0.0091539372	-0.0026103676	0.1233814351	-0.0829616204	-0.0532219399	-0.0072633652	0.1229428313	0.0756628553	-0.0118531737	0.0140984492	0.1285116548	0.0410219959	0.0151415476	0.0465679801	-0.0273259877	-0.0675210769	-0.0130947971	0.1499149325	0.0903748812	-0.0064074452	0.052882447	0.0228833427	0.2019124791	-0.0428997712	0.0693669342	-0.0473091938	-0.0206245068	0.1562834781	0.0499862681	-0.0217077781	0.0151415586	0.0535928787	0.0303915287	-0.0868831892	0.0323186822	-0.0130745293	0.0377599168	0.0798376504	0.0753934007	0.1501393116	0.0595173078	0.0389984635	-0.0356744126	0.0195619259	-0.0481550708	-0.0647934016	0.0602625392	-0.0005670043	0.0048691787	0.0150254624	-0.050984402	-0.0166730058	-0.0100924173	0.0296821255	0.0132336001	-0.0585408599	-0.0722794723	0.0429056929	0.0038123488	-0.0968990133	-0.0668422122	-0.0132711546	-0.0594931918	0.1749500365	-0.0638609335	-0.1116366439	-0.0151842761	-0.0176428331	-0.1078666646	-0.0115863698	0.0307865241	0.0566981208	0.0229874332	-0.0231667464	-0.0444798125	-0.0344628302	-0.0237207951	0.107104647	-0.1047759501	-0.0225115308	0.0395606398	-0.0379969916	0.0822116428	-0.0554248636	0.0115722185	0.0175209467	0.0094079862	-0.0793795985	0.1498334237	0.0869530519	-0.0748246097	-0.090067394	0.0439976571	-0.15362001	-0.0379200396	-0.0074856525	-0.0836183025	-0.0994060573	-0.1111222748	-0.0907157306	-0.0338034154	0.0415655228	0.0147348897	0.0719157189	0.0256258194	-0.0015967232	0.0225262856	-0.0757224617	0.1236101212	-0.0650493095	-0.039029817	0.0356446085	0.1594285069	0.0518559183	0.0538712616	0.0155135055	0.0896077984	-0.0017486875	0.0168355583	-0.0924969476	-0.0295863293	0.1693381721	0.0121955566	-0.0003872663	0.0813882216	0.0539258426	-0.0330683647	-0.0539480733	-0.0067042792	-0.0057272072	0.0536454008	0.0583028864	0.0305219734	-0.0484471971	0.04969957	0.0214094116	-0.0073022779	0.0800405797	-0.087792046	-0.0405280638	-0.0306050166	-0.0193911592	-0.0524119802	-0.0286178741	-0.025679287	0.0222869481	-0.0857865094	-0.0068222163	0.0266188279	-0.1234662423	0.0369265369	0.036535876	-0.0814080776	0.0266143207	-0.0366492787	-0.0617904675	0.0142541843	0.0271094368	0.0295896495	0.0101924697	-0.0311970503	0.0701977561	0.0356956503	-0.0135404132	0.0918279781	0.0370186316	0.0984783986	0.0522163993	-0.1126977408	0.0623486769	-0.0841433266	0.0152788375	0.0751761776	-0.0338560682	-0.051000944	-0.0208329605	0.0255880901	0.0479877843	0.0488277186	-0.137276017	0.0983360159	0.0927644604	0.1265339614	-0.0032693374	-0.0835599925	0.0176625066	0.0439820833	0.0132309136	0.0094502148	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.080282427	0.0798654172	0.0451933904548127	0.0071048521971022	5.047892474266802e-05	0.0020424425408011	0.0004305228942058	-4.954577715920002e-05	1.8534996243533846e-07	2.454784034309106e-09	0.0242472980926109	-2.6101591686301245e-05	0.0005879314647919	6.812930885583902e-10	0.0003109228014487	0.0003091286790206	9.556054019306226e-08	9.667298846070772e-08	-0.0011062414352378	-8.024281079469994e-05	6.438908684234013e-09	1.2237701130369878e-06	0.0016666737325625	0.0001186725564414	1.4083175652337298e-08	2.777801330813816e-06	0.0
1471.3195095453418	0.6935435048903855	2164781.0991687453	0.4810025931756402	1824.413611798968	3.7109483991357592	3328485.026917356	13.771138021048252	1566.0271758866895	-3.4337698622034623	2452441.1156156403	11.790775466576784	1572.52024816983	1190.6008716647543	1.09449	29.800884	0.0200785207027289	0.0111054999436398	-0.0258520519	-0.0087556912	-0.1214984794	-0.0130924476	-0.0332782341	-0.0691880033	0.0014026544	-0.0448522962	0.0551420141	0.0350354287	0.1098041631	0.0723165103	0.0242746255	-0.0808572244	-0.1260307636	-0.0549091891	-0.0673715641	0.0763392577	-0.0856134818	-0.0331448123	-0.0172318088	-0.0163499358	-0.0182901644	0.0539765418	0.0205811796	0.1070559687	-0.0268441955	-0.096761967	-0.0351485535	-0.0183200789	-0.0505107424	-0.1326102318	-0.0661316014	-0.012736574	0.0144190412	0.0707576528	-0.0372482993	-0.0741711103	0.043096692	0.0018482935	0.0960353577	0.0226424523	-0.0284234931	0.0426336669	-0.0568728294	0.018480097	-0.1073189261	-0.0095421167	-0.0570288932	0.018808113	-0.0241779732	-0.0757841291	0.0500967185	-0.0332935749	0.048817576	-0.0908366597	0.0811426943	0.0474488444	-0.067661979	-0.0125187905	-0.004570162	-0.0151645586	-0.0168998084	0.0280425956	-0.0463703645	0.05080723	-0.0110319296	0.0594831892	0.0227258488	-0.0557217007	0.080081895	0.0638798636	0.0270757671	0.0019702214	-0.0331758554	-0.0019878143	-0.0248505928	-0.0952826941	0.0008373243	-0.0113979623	-0.1272411441	0.0966178782	0.0978278298	-0.0077811045	-0.016440666	-0.0832685486	0.0524057137	0.0405877279	0.0083253391	-0.0517214046	0.0424599404	-0.0045534738	-0.0151923412	0.0698757227	0.0159530115	0.0214754701	-0.0827991977	0.009752539	-0.0503910258	0.0662871231	-0.0642032341	-0.00468831	0.0644484808	0.0398916096	-0.0520000253	0.0078159542	-0.1322697373	0.0414631246	0.018155591	0.0284129113	0.0590127054	0.0199073276	0.0153115943	-0.0129085209	-0.0433956805	-0.0211381919	0.1143363818	0.1169827471	-0.0763639047	-0.0647717791	0.065849169	-0.0797593723	0.025472911	-0.0143617451	-0.0282673329	-0.0583249267	-0.0490044513	-0.0537530792	0.0419471831	0.0618351044	0.1163643869	-0.0131854963	-0.0078830249	0.0440301247	-0.0237045413	-0.0321322015	-0.0430271114	0.0600082338	-0.1045433371	-0.0110251358	-0.0629445069	0.0534172955	-0.0624164881	-0.0362663676	-0.0586793837	-0.0056451365	0.0277231232	0.065521879	-0.0974434109	-0.1186412179	-0.0097283677	0.041713487	0.0730374306	-0.0460435141	0.0149517088	0.0984649099	0.0393429511	-0.0446027706	-0.0363234296	0.0110011336	-0.0162781132	0.0284673212	-0.038330294	0.0630394556	0.0790889505	0.0686588176	-0.1139142139	0.0771246939	0.067866961	0.0916371455	0.043323187	-0.0020512628	0.0583213485	0.0219966412	0.0227140289	0.0096611424	0.0014951616	-0.0209135776	-0.0102043395	-0.0467233904	-0.0226138262	0.08267132	0.0451736784	0.0037233181	-0.1136311461	-0.0001228946	-0.0668969065	-0.0151582196	0.004669706	-0.0411317212	0.015615709	0.0574075407	-0.0179486226	0.0647391958	0.0222393743	0.0213711655	-0.0203314319	-0.0016311342	-6.57449e-05	0.0935960981	0.0577107812	-0.0010867759	0.082747395	-0.1272200392	-0.0274943559	0.0828446693	-0.0552099035	-0.0438501093	-0.0033087843	-0.042615068	0.0451547442	0.0631327293	-0.0439058934	-0.0321541482	-0.069040687	-0.0349724205	0.0587377847	0.0025048529	-0.0421698944	0.0493372225	-0.1139408077	-0.0049087715	0.0276084051	0.0274050141	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	0.0417215732650646	-0.0034718171897481	1.2053514599030403e-05	0.0017406896757121	0.0004060795651241	-2.444332908169996e-05	1.6490061321137818e-07	5.974763365962788e-10	0.0241333089152817	-0.0001139891773291	0.0005824165992004	1.2993532548187417e-08	0.0001578380981065	-0.0001530847033422	2.3434926397369378e-08	2.491286521387712e-08	-0.0009773657602709	0.0001288756749668	1.6608939598174042e-08	9.552438293499144e-07	0.0017140787743848	4.740504182229989e-05	2.247237990174002e-09	2.938066044796498e-06	0.0
1469.6072994162455	-1.71221012909632	2159745.6144975103	2.931663526180037	1827.0376713344028	2.6240595354347533	3338066.652475037	6.885688445506053	1564.1644284947367	-1.86274739195278	2446610.3593682665	3.469827846226885	1571.5223706895026	1168.8651890829708	1.094978	29.814163	0.0183568961941817	0.0125981878739656	-0.058051422	0.0255558937	0.056159026	-0.0456109669	-0.001528842	0.0857620431	0.0292553991	0.0543360003	0.0748744733	-0.0121283227	-0.0900657363	-0.037599793	-0.1109263747	-0.0808454259	-0.0933237727	0.007236153	-0.0039993544	0.0567935572	0.0223639634	0.0433839399	0.0222748129	0.0736797948	0.0275023001	0.0401248758	0.0844966404	-0.0017218907	-0.1418859471	-0.0049007038	-0.0602033702	-0.0905585013	-0.0091780953	-0.0784380486	0.1772570973	0.0351588621	-0.124988722	0.0982734606	0.0527717371	-0.0344946005	-0.0057090479	0.0300066612	-0.0077269216	0.1027993872	-0.0588419349	0.0925074812	-0.0673016199	-0.0934049467	0.0073649892	-0.0067823281	0.0508743265	0.0840904021	0.0725969823	0.0304642662	0.0243435393	-0.128976599	-0.0510616352	0.0397675172	-0.1093154228	-0.0768523959	-0.0424992583	-0.0030633918	0.0198092111	0.0384197865	-0.0437224817	0.081521087	0.0156143759	0.0068940653	-0.0789085765	-0.0188646896	-0.103222747	0.0330608647	0.0388442015	-0.0277685045	0.0309142573	-0.0163971169	0.0149670482	-0.0700952956	-0.035470696	-0.024993973	-0.0893791772	0.0581185358	0.0858894886	-0.0898836105	0.1150537642	-0.0987014589	-0.0066346616	-0.11253567	0.0164345816	0.0156088823	-0.0297477022	-0.0209385502	-0.0782076633	0.0001506822	-0.0163338608	0.0739162315	-0.0213778084	0.0104136056	0.0128510246	0.020604365	0.0383660688	0.0170836376	-0.0213171181	-0.0921229751	-0.0304542886	0.0414241507	0.0990022554	-0.071735733	0.0019398712	-0.0178042638	-0.0380564382	-0.0983002275	0.0896521635	-0.0551429226	0.0018069153	-0.0470077511	0.0965336245	0.0070337431	0.0192334923	0.0987395812	0.0400335422	0.0563187313	0.0010449611	-0.0329753969	-0.1528268095	0.2320362193	0.0794315978	-0.058270526	-0.0116194062	0.0293560276	0.0092807149	0.021778113	0.0112246971	-0.0755963555	0.0936618164	0.1496138718	-0.0332831722	0.0489545116	-0.0497135783	-0.0312872816	-0.1016608229	0.0610108948	0.0506622057	-0.0068991162	0.0164454309	-0.0472161325	-0.0152000736	-0.0820879062	-0.0395865075	-0.0748117819	0.0682882784	-0.0676773576	0.0718880774	0.0265307281	-0.0104892662	-0.035553245	0.017574296	-0.1178296884	-0.0184174963	-0.0084375703	-0.0254467	-0.0349805921	0.0429160231	0.0700474596	0.0071388183	-0.0594461725	-0.0490060953	-0.0007236223	-0.0484364767	0.0092297499	0.0361990954	-0.0752052609	-0.0620703264	0.0258998852	-0.2079201117	-0.0298182621	0.1313430933	0.0402284585	0.0642157798	-0.0547763992	-0.0579468712	-0.0468753235	-0.0174514465	0.062536203	-0.0449020849	-0.0796793098	-0.0804966155	0.0841685228	-0.0070718135	-0.0217724659	-0.0309156785	-0.0321160795	-0.0810846777	0.0104409977	-0.0415833351	-0.0131148106	0.0382314705	0.0343452345	-0.0450891924	0.0559376742	0.0483147475	-0.0147900538	0.0031097705	0.0969388971	0.0729647119	-0.0816260796	0.0167849472	0.0146715526	0.1923859685	0.0300166209	-0.0149281465	0.0139822643	-0.0338780936	0.0672850685	0.0674414425	0.0170686205	-0.0714137112	-0.0220345153	0.0451409837	0.0475167061	-0.0140595547	-0.0179740999	0.0206206076	0.0168645515	-0.0462759176	0.0478012623	0.0815590168	0.081287294	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.0772475461	0.0759159322	0.0458139286984362	0.0040923554333716	1.6747372993046067e-05	0.0020989160627853	0.000459232902358	5.31533372339e-05	2.1089485860815242e-07	2.8252772591006998e-09	0.0242420081245029	0.0001086992092211	0.0005876749579084	1.1815518085314144e-08	0.0003918032430132	0.0002339651449067	5.473968903121313e-08	1.5350978123566066e-07	-0.0009456688722708	3.1696888000100104e-05	1.00469270889089e-09	8.942896159819265e-07	0.0016976870430045	-1.6391731380300005e-05	2.6868885764391186e-10	2.882141295985362e-06	0.0
