global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
4394.338065556613	-9.219161632596297	19310207.03439984	84.99294120793562	5234.649530825408	-55.0682868404665	27401555.710570663	3032.516215543896	4642.55002307263	-10.471393157625243	109.65007466156077	21553270.71673168	4681.026504567634	3716.729022388092	1.374099	28.006775	0.2752707800337187	0.1269351530407592	-0.0806678269	0.012016941	0.102627684	0.0057298744	-0.0159876657	0.0274101623	-0.0090399227	0.0363743183	-0.0716432741	-0.0015334114	0.0432124482	0.0608440493	0.0067991659	-0.0421158555	-0.0305556849	0.0591462288	0.0547299112	-0.0113188921	-0.1210828139	-0.0200870978	-0.0554154896	-0.029413339	0.0303152328	-0.1018949351	-0.1210268126	0.0897554384	-0.0028128477	0.0088890603	-0.090881061	-0.076104983	-0.0021323404	-0.0645945363	0.017722114	0.0580682305	-0.0026137298	0.0569401765	0.0567764966	-0.0323781763	-0.0763617572	-0.0354272751	-0.0712165495	-0.0355118899	0.0040279909	0.0133682102	-0.0563655397	0.0920560422	-0.0727198966	-0.0664228269	-0.0447701001	0.0675819596	0.0699431862	0.0051921985	-0.0837027492	0.0092861333	-0.0886171103	-0.076436328	-0.1097669413	-0.0413198054	-0.0446818618	0.065001501	0.0473415207	-0.0529450327	-0.0648330761	0.050573058	0.0124968242	0.0905974435	-0.1222088482	-0.018587219	-0.1016194071	0.0578277712	0.0107787523	-0.0089235516	-0.0005883525	0.0251934619	-0.0073184534	-0.0052015777	-0.0427527899	-0.0854265153	0.0144365098	-0.0491134948	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0037506215084448	0.0045575955096665	2.077167682973225e-05	1.4067161699608748e-05	0.0142655800246984	-0.0055570253274482	3.088053048990078e-05	0.000203506773441	0.0983003073022672	-0.0885249518164954	0.0078366670941128	0.0096629504157201	-0.0034260305792569	0.001646919133425	2.712342632041353e-06	1.1737685530003369e-05	-6.323048917367124e-05	-0.0012650471161514	1.600344206083154e-06	3.9980947611417565e-09	-0.000741110881859	-0.0006206578980257	5.492453392098247e-07	3.852162263816802e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.292793945594	-3.045271611019416	19283452.402158502	9.27367918488079	5240.156221693841	5.506690868432997	27459237.22775667	30.32364432048336	4638.776351626889	-3.773671445741456	14.240596180404411	21518246.04041287	4678.410382631232	3745.8440702317207	1.244031	25.355728	0.2008830416360526	0.1121894687516292	0.0033013489	0.09599592	-0.0076451398	0.0323240186	0.0627178932	-0.0269779218	0.069087322	-0.0640353009	0.0196377162	0.0131605983	-0.06671564	-0.0111563114	-0.171437349	0.0564088013	0.0460118928	0.0431546038	-0.0189492036	0.0501162736	0.0373775559	-0.1077711938	0.135061296	0.013828637	0.050846611	0.008043134	-0.130844185	0.0175998511	-0.2102222219	-0.1153066172	-0.0285614791	0.0847106428	-0.0993125265	-0.174527841	-0.0920687939	0.0178184207	0.0141311173	-0.0152586026	-0.0166685748	0.086455453	0.0599783797	0.1123283029	-0.0676360185	0.0901584435	0.0144093739	-0.032043733	0.0236974	-0.0269386497	0.0889807782	0.0362064257	-0.1256500766	0.1467877232	-0.0229651682	-0.1374827467	-0.0111196867	0.0438443859	0.0142318211	-0.0668088187	-0.0117750125	-0.02679866	-0.002938731	0.0024911415	0.0423614126	-0.0374423472	0.1204764491	0.0342277542	0.1129285025	-0.1494913005	0.0327534452	-0.038180892	0.1766380807	0.1827534567	0.0472997543	-0.0213430097	-0.0339568933	-0.163614131	-0.1609891406	-0.0181038478	0.0079653344	-0.1383766458	0.205874453	0.1613967548	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0435956059607036	0.0398449844522588	0.0015876227860007	0.0019005768590809	0.0133263335632847	-0.0009392464614137	8.821839152781572e-07	0.0001775911662399	0.0481989110529426	-0.0501013962493246	0.0025101499061318	0.0023231350266894	-0.0014010189818684	0.0020250115973885	4.100671969557924e-06	1.962854187555568e-06	-6.510204843768186e-05	-1.8715592640106136e-06	3.5027340787039507e-12	4.2382767107822755e-09	-0.0005680457490504	0.0001730651328085	3.2267597301423e-07	2.9951540194058347e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4379.395501213403	-11.89729273219109	19179104.95604819	141.54557435544694	5209.337515568388	-30.81870612545299	27137197.351108223	949.7926472470336	4644.082265732314	5.305914105425472	28.15272449415299	21567500.090889387	4683.446740600178	3667.852094551661	1.548816	31.567841	0.1663780064881721	0.0956770626200133	-0.0291748254	-0.1102122345	-0.0070718657	-0.1582311359	-0.0233146829	0.0462919449	-0.0776940581	0.0167494466	-0.0659920136	0.0019800972	0.0633531203	0.0007632669	-0.0744915138	-0.0331500686	0.1225812023	-0.0875971907	0.151400839	0.0288101483	0.0443240405	-0.0589472939	-0.0135157364	-0.105531096	0.0876207955	-0.1191814264	0.0339258161	0.0336399319	0.0097930799	-0.0908912531	0.0871262083	-0.0190188435	0.0016822035	-0.0248695363	0.0560619728	-0.0055270619	0.0052899392	0.0380521621	0.0635207478	-0.0635151687	-0.0603414607	0.0526728087	0.0380325374	0.0613513654	0.1230299056	0.0027815879	-0.129649425	-0.1331511326	0.1241575005	-0.0216952849	0.022071892	0.0294944389	0.0903151707	-0.0859098414	-0.0357488714	-0.0663880096	-0.0678859569	0.0503384311	0.0143544991	-0.0089534349	0.1406289204	-0.1444476808	0.142735941	0.1430972751	-0.0666438511	-0.0192463821	-0.1930001123	-0.1000839214	-0.0116867436	-0.010847663	-0.0702950767	-0.1213566584	-0.026680909	-0.0266850022	0.054193439	0.0490654115	-0.1052369999	0.140611294	0.0613735989	-0.0075466972	0.2199843553	0.1825410539	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0249929169901861	-0.0186026889705175	0.0003460600369338	0.0006246458996783	0.0362257737735092	0.0228994402102244	0.0005243843619416	0.0013123066854894	0.1332973421109287	0.085098431057986	0.0072417429685308	0.0177681814138379	-0.0011849589794607	0.0002160600024076	4.668192464041526e-08	1.4041277830045438e-06	0.0002611866395163	0.0003262886879539	1.0646430788673095e-07	6.821846066181765e-08	-0.0003148455144232	0.0002532002346272	9.912769795240944e-08	6.411035881526914e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.068308149904	7.67280693650082	19246368.34037326	58.871966284815095	5253.620596623076	44.28308105468841	27600529.373262208	1960.9912676961037	4641.7397358988665	-2.34252983344777	5.487446020592838	21545747.77582248	4687.87323243004	3768.584123574824	1.186741	24.188049	0.0554427729633017	0.0374057721607452	0.0219019588	0.10268563	0.0182824486	-0.1536658557	0.0808633786	0.0083348182	0.1015848247	-0.0054871858	0.033481922	-0.0920689534	-0.0415958169	-0.0418304752	-0.0073272323	0.1824775316	0.0877313791	-0.041586252	0.0859133074	0.0387975391	0.1517863273	-0.0328027338	0.0429735223	0.0222956359	-0.0387180781	-0.1212834283	0.1812654084	0.1688147146	0.0493460824	0.0471076418	0.0218745827	0.0538870576	0.0900910835	0.0187922009	-0.0282298973	0.1419004211	-0.0024332244	0.0272102535	-0.1218439342	0.034102485	0.1321734939	-0.0209014953	-0.0418515704	0.0606089003	0.1125669286	0.0294850592	-0.1190414591	-0.1977865057	0.0109022432	-0.0342224683	-0.003045771	-0.1429977829	0.0213620808	-0.0636178917	-0.0262812567	0.0883744324	-0.0146174995	0.011191643	-0.0063241662	-0.0748364636	0.0212599503	-0.0464144057	0.1086948867	0.0162341405	0.0748032066	0.0212232895	-0.1660050418	0.020263245	0.1178107335	-0.1040539621	-0.0199823447	-0.0634339427	0.0501842511	-0.0877770187	0.0945469762	0.0312935665	-0.0512629797	0.0595360112	-0.0453651078	0.0316498109	0.0557067913	0.0846132382	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0389850183654658	0.0139921013752797	0.0001957789008961	0.0015198316569557	0.0348973602143303	-0.0013284135591788	1.764682584210348e-06	0.0012178257499287	0.1332817627570506	-1.5579353878109048e-05	2.4271626725935143e-10	0.0177640282836267	-0.0017979349476579	-0.0006129759681971	3.7573953758729465e-07	3.232570076009616e-06	0.000258950917862	-2.2357216543000195e-06	4.998451315506016e-12	6.705557786157227e-08	-0.000501767398071	-0.0001869218836477	2.5177052176694134e-07	3.4939790586441666e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4395.132418611349	8.064110461445125	19317188.97712845	65.0298775343887	5231.800703408062	-21.819893215014417	27371738.60018109	476.1077399146322	4644.68669943338	2.9469635345139977	8.684594073755234	21573114.53589335	4682.873186296444	3760.230700088569	1.195431	24.365168	0.1986958129806208	0.1124884741535888	-0.1215422495	-0.0038202114	-0.0742794516	-0.0171395994	-0.0231466778	-0.0303565392	-0.0572203371	-0.0614249801	0.0019140386	0.0832084559	0.0656293187	-0.0358068711	-0.050076232	-0.093123598	0.0414032931	-0.0074396314	0.0237220958	0.0605482261	0.0970132845	0.1591585993	-0.0404276642	-0.0433387553	0.0373986039	-0.015266863	0.0721711289	-0.0535687734	0.034868637	-0.143594292	-0.0078635708	0.0060553306	-0.0258759323	-0.0006775194	-0.0359137165	0.0509637816	-0.0071875424	-0.0421006861	0.0882031323	-0.0560411372	-0.0250730581	0.0637709512	0.0610151739	0.0366446159	-0.0148096402	-0.0657799956	-0.0758496391	-0.1159567859	-0.0895869367	0.0758565095	0.0943827006	-0.0105283518	0.0690172988	-0.0359182675	0.0286330884	-0.0514050042	-0.0276870245	-0.0388420152	-0.0751078718	-0.0442860531	-0.1072465542	-0.0010358583	0.0435642524	0.0520458987	-0.04174292	-0.0566540151	0.0137376506	-0.0555244349	-0.0247555402	0.0754217987	-0.0634819198	-0.0153571392	0.1796892737	0.0325378072	0.0167950683	-0.0399977195	0.0467607434	0.0790216515	-0.0282133497	0.0598443417	-0.0041541713	0.060090352	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0430088488009232	0.0040238304354573	1.6191211373313277e-05	0.0018497610751806	0.0216443226842812	-0.013253037530049	0.0001756430037728	0.0004684767044612	0.0690371774525573	-0.0642445853044932	0.0041273667409463	0.0047661318706158	-0.0031159988682156	-0.0013180639205577	1.7372924986759352e-06	9.7094489467209e-06	-6.680835400452168e-05	-0.0003257592718665	1.0611910320700637e-07	4.463356164793488e-09	0.0001978966037172	0.0006996640017881	3.916306576280249e-08	4.895297153982782e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4381.1244810912585	-14.007937520090309	19194251.71881715	196.22231356675383	5228.6221216174135	-3.1785817906484226	27338489.290666983	10.103382199841732	4642.120704734719	-2.565994698661598	6.584328793559424	21549284.63732676	4675.37777618102	3648.0831534133526	1.218649	24.838394	0.1611194642446525	0.0927033705886408	0.0125477029	-0.0123406574	0.1182437205	0.0351236772	-0.0555500201	0.0934846581	0.0380903146	0.0213245644	0.0251356457	-0.0639221415	-0.0189109789	0.0428089493	-0.0325946571	0.0107196924	0.0343911685	0.1002211254	0.0736149205	-0.065779998	0.0436870047	0.0013805643	0.0954033066	-0.0758351661	-0.0381546381	0.0172532435	-0.0087259587	-0.0065858173	-0.0353975757	0.2105200793	-0.0259776699	0.0185986892	0.0317974641	-0.1157617534	0.0128264911	-0.1729066279	0.057247137	0.0078044063	-0.0457810319	0.0188659708	-0.0667318055	-0.0060441715	-0.1344764094	-0.0229092893	0.0989369705	0.0193469878	0.0647411276	-0.0411821117	0.0335642666	0.1119102595	-0.0579764698	0.0269875757	0.0334776065	0.0851872007	0.0760566367	0.1102019995	0.0768016465	0.0877089946	-0.0241250859	0.0220941856	0.0172476677	-0.11163608	-0.0117402834	0.0144540679	0.0051625353	0.0947814696	-0.0265114099	0.119450965	-0.045949099	-0.1082285509	0.0416739498	-0.019858895	0.005912731	0.092325383	-0.097887946	0.0247946395	0.0204738231	-0.0374795686	0.0503478845	0.0342901782	-0.0854467323	-0.0119181813	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0161289163709454	-0.0268799324299778	0.0007225307674401	0.0002601419433009	0.0112584257965266	-0.0103858968877546	0.000107866854163	0.0001267521514158	0.0896018758881282	0.0205646984355708	0.0004229068217459	0.0080284961626715	-0.0016150218135694	0.0015009770546462	2.2529321185743823e-06	2.6082954583049936e-06	0.0003999196238479	0.0004667279778524	2.178350053102106e-07	1.599357055386458e-07	9.98229063888371e-05	-9.80736973283629e-05	9.964612639914534e-09	9.618450107655337e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4384.997318005113	3.8728369138543712	19228201.478912037	14.99886576131305	5206.9741228628845	-21.647998754529	27112579.516163707	468.635850076089	4636.341337568681	-5.779367166037446	33.40108483987169	21495660.99844815	4670.079921760686	3723.0633542217215	1.097484	22.36883	0.1079867919324477	0.0755902771354242	-0.0120812907	0.0605706944	-0.1022839558	0.0399002728	0.0452735819	-0.0761226453	0.0151181881	-0.0735122067	0.0605472916	0.0954583855	0.0012497932	0.0190040591	-0.0639669106	0.0912497697	0.0423261908	-0.0509142464	-0.105741711	0.1103060596	0.0588453373	0.0389080853	-0.0387409118	0.0100663566	0.0573546412	-0.0908137589	0.0147070796	-0.0194422419	0.022981369	0.1563297053	0.0450661324	-0.0463415441	0.0491307361	0.0219739862	-0.0384606139	-0.1281425616	0.0226848103	-0.062903868	0.0809131867	0.0728771157	0.1313890169	0.0209502434	0.0185949873	0.0581457287	0.0036778669	-0.0519605907	-0.0283491886	-0.0313428716	-0.0503110346	0.0272449222	-0.0352998452	-0.021813454	0.1190853408	0.0957524159	0.1353700969	0.0681778309	0.020089069	0.0282124298	-0.0508808481	0.0266815333	-0.0103410157	-0.0796843838	-0.0083045537	-0.0009065433	0.0773823905	-0.0821272595	0.0036432869	0.0328033241	-0.0099987116	0.0848261516	0.0196629843	-0.0076475988	0.1661434777	0.002984459	-0.0259134658	-0.0146192848	0.0516978363	-0.0728487319	0.0227067446	0.0222602372	-0.0665439354	-0.0429294483	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0160205123703178	-0.0001084040006275	1.1751427352068293e-08	0.0002566568166075	0.0061254126150629	-0.0051330131814637	2.63478243210801e-05	3.752067970477172e-05	0.0739129763184465	-0.0156888995696816	0.0002461415697075	0.0054631280682512	-0.0028860001764261	-0.0012709783628567	1.6153859988498977e-06	8.32899701833148e-06	-6.614995325793238e-05	-0.0004660695771058	2.172208507036094e-07	4.375816316026639e-09	0.0001039044700398	4.081563650962903e-06	1.0796138894251694e-08	1.6659161836861622e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4384.735525749514	-0.2617922555991754	19225905.630769864	0.0685351850917039	5218.910605610281	11.93648274739644	27237027.909351468	142.47962037889286	4637.374189775069	1.0328522063873606	1.066783680239239	21505239.37599197	4672.080540685749	3679.911665134627	1.141306	23.262001	0.1233186764922433	0.0729250211073414	-0.0838090398	-0.089935082	0.0336372954	-0.0241483133	-0.0893721757	0.0639346272	-0.0540479929	0.0452188694	-0.0794700499	-0.046385662	0.0155554021	0.0793912465	0.0578508978	-0.079804737	0.1213158837	-0.0062351327	0.0101547391	-0.0738358374	-0.0439056518	0.0566987333	-0.0770515933	0.0651844578	0.025445715	0.0644489139	0.0444078318	-0.014607061	0.0457919156	0.0908206735	0.0391404066	0.0426533854	0.0117043002	-0.0090982176	0.0108588696	0.123122056	0.0267238244	0.0856579293	0.0200827466	-0.0090720707	-0.1348439538	-0.0837137285	-0.0016671403	0.0700003703	0.0535056214	-0.0018940356	0.0339082174	-0.0054809919	-0.0748786313	-0.0930608656	0.0151367444	0.0314039	0.0029759734	0.0737143756	0.0824793454	0.0230163118	-0.0087589532	0.037776465	-0.0538621509	-0.0229542904	0.024728409	-0.0724462722	0.0270109797	-0.0095954794	-0.1030542099	0.0046261182	-0.0100883408	0.0585464019	-0.0752056641	-0.1094218798	-0.062019265	0.0888046025	0.0342039037	-0.0389225145	0.0466499565	0.0228294175	-0.0492629969	0.0566326708	-0.024013714	0.0130033817	0.0469496294	-0.0538186593	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0160307760568798	1.0263686561998164e-05	1.053432618429417e-10	0.0002569857809858	0.0214296189615197	0.0153042063464568	0.0002342187318949	0.0004592285688359	0.1363772157653358	0.0624642394468892	0.0039017812096783	0.0185987449799049	-0.0025439890592232	0.0003420111172028	1.1697160429037574e-07	6.471880333447343e-06	0.0003046206670909	0.0003707706203488	1.3747085291385804e-07	9.279375081890495e-08	-9.41131326551727e-05	-0.0001980176026949	8.857281738170135e-09	3.9210970977064055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.844479396094	8.10895364658063	19297082.620160744	65.75512924239331	5229.87940868433	10.968803074048992	27351638.62938036	120.31464087726664	4642.192189109718	4.8179993346493575	23.21311758868165	21549948.32063128	4682.022532179204	3736.557096720798	1.075147	21.913551	0.082189380780071	0.0608016134199545	-0.0177830043	0.1002856276	0.0672411401	-0.0017671119	0.012633234	0.0254098893	0.0703375544	-0.0163425663	0.0945637617	0.0148222419	0.0059179477	0.0097437347	0.022996859	0.0596140137	0.0366564014	0.0571840685	-0.0487079723	-0.0112977319	-0.0522476934	-0.0121622395	-0.1026694631	0.0479545219	-0.0559477808	-0.0746254474	0.0487071125	-0.0289801908	0.0203037912	-9.67101e-05	-0.0350415203	0.0856199818	0.0029009531	-0.0573960795	-0.0325735549	0.0951565352	0.0170076223	-0.0802617665	-0.0374506577	0.0214724634	0.0786010255	-0.0609074363	-0.0721673607	0.0215286775	0.0113749348	-0.0504344489	0.0561250121	0.0110358437	-0.0604472274	-0.1135419684	-0.0352399399	-0.1113887182	0.0527459399	-0.0127745433	-0.0114476101	-0.0040978338	-0.0534272405	0.0347907201	-0.0641295295	-0.0473663826	-0.0839194156	0.0029751711	0.027907407	-0.0455530062	0.0733432134	0.066879917	-0.0482119398	0.0822909194	0.0811858765	0.0545366655	0.0042807835	0.0168762852	0.081098349	-0.0151162078	0.0149317305	0.0037678256	0.0075849089	-0.0030949603	-0.0260801106	0.0016084526	0.0233314629	-0.013635353	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0160872827654401	5.6506708560302016e-05	3.193008112318909e-09	0.0002588006667752	0.0174313278539131	-0.0039982911076066	1.5986331781166027e-05	0.0003038511907506	0.084299555537278	-0.0520776602280577	0.002712082694829	0.0071064150637826	-0.0029159645113968	-0.0003719754521735	1.383657370197541e-07	8.502849031725578e-06	0.0003093477222328	4.727055141899995e-06	2.2345050314563185e-11	9.569601325062158e-08	-0.0002385490800566	-0.0001444359474014	5.6905663595850166e-08	2.0861742901747877e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.06120592647	-0.783273469623964	19290201.636604283	0.613517328216763	5247.547975401947	17.668566717617068	27536759.754145075	312.1782498548856	4635.910513607486	-6.281675502232247	39.45944711534475	21491666.290176425	4668.251755117972	3726.087976588104	1.058227	21.568686	0.1011234711111296	0.0548681829992478	-0.0629812913	0.0065756168	-0.1010377579	0.0685681261	-0.0639769752	-0.0627686633	0.0199905719	-0.1195149	-0.0800021114	0.0141088915	0.0348132514	0.111237892	-0.0719810017	0.0025421357	0.0735217176	-0.0203521286	-0.0420242984	-0.0183113525	-0.0721961408	0.0602995636	-0.0293825374	-0.1353252133	-0.0092617442	-0.157882009	-0.0520055284	0.029429656	0.0152818003	0.0569489271	0.0974298567	0.0913364088	-0.0249273752	-0.0716514502	0.1228577211	0.0167031493	0.065911041	0.077248353	0.1071107785	0.0404589786	-0.0161784656	0.0235881859	-0.0278277235	0.0949743616	-0.0190886391	-0.0277795311	0.0127913539	-0.0213148313	-0.1036868574	-0.0046797233	0.0201947651	0.0358200949	0.1405224231	0.0001356688	-0.0683321442	-0.0363696158	-0.0567512314	0.127582491	-0.052189994	-0.0448667716	0.0138319715	-0.0851260744	0.0205611995	-0.0431553392	0.0257536457	-0.103753618	0.0617537974	-0.034920156	-0.0691610293	0.0175789196	-0.0312833808	0.036509874	0.0320503696	0.083222962	-0.121674378	0.012953972	-0.0264711604	0.0606955958	0.0217724282	0.0694684719	-0.0738086048	-0.1081134136	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.024071007702517	0.0079837249370769	6.373986387090354e-05	0.0005794134118146	0.0382687345529149	0.0208374066990018	0.0004341975179396	0.0014644960442814	0.1247041566562998	0.0404046011190218	0.0016325317915872	0.0155511266873589	-0.002700010856413	0.0002159536549837	4.663598110086208e-08	7.290058624748062e-06	-6.511379669338346e-05	-0.0003744615189261	1.402214291565045e-07	4.239806519827275e-09	-0.0002860886732672	-4.7539593210600006e-05	8.184672897178672e-08	2.260012922629326e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4378.957266135013	-13.103939791457378	19175266.738636628	171.71323805814004	5180.650336666384	-66.8976387355633	26839137.910801515	4475.29406839394	4632.911118861607	-2.999394745878817	8.996368841605454	21463865.43527151	4666.134834213001	3652.432126472056	1.126905	22.968473	0.0735852678223305	0.0438019280085917	-0.0400609363	-0.0363886642	0.1212659364	0.0584257939	-0.0388460401	0.0552260907	-0.0755141237	0.0610406743	0.0988150149	-0.0307543517	-0.0609796666	0.0921448669	0.045646914	-0.0039004226	0.0883413621	-0.0209892991	0.1011280441	-0.0615278947	-0.0589378541	0.0405290055	-0.0112800432	-0.0139455563	-0.0608063107	-0.0637721512	-0.0241196334	-0.0642676627	-0.0403520519	0.1099646649	-0.07358873	-0.124852966	0.0309278484	0.0236749433	-0.0078113089	0.0676417343	0.0624953632	-0.0768573964	-0.0505223316	0.0710890327	-0.0865546415	-0.0968891335	-0.0510014076	0.0383493188	0.118685897	0.0455453945	-0.0528913691	0.0237913212	-0.0578648989	0.0236344066	-0.0249290567	0.0062111255	0.0757974753	0.053211981	0.0023458039	0.0315735775	-0.0012506546	0.0299015745	-0.0803315614	0.015953625	0.0141473567	-0.0855207951	-0.0077939326	-0.006135439	-0.0759699004	0.0798351408	-0.0219019085	0.1340414526	0.0291882983	-0.0412939137	0.0747047121	0.0286570439	0.0453515563	0.0139203021	-0.0207146078	0.0132075527	0.0262041289	-0.0334824617	0.0223816178	0.0141441066	0.013535857	-0.0153096243	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0167223634137911	-0.0073486442887259	5.400257288222382e-05	0.0002796374381428	0.0142002641055967	-0.0240684704473181	0.0005792912696734	0.0002016475006686	0.1248554499831371	0.0001512933268373	2.288967074549929e-08	0.0155888833904916	-0.0026910216295131	8.989226899899956e-06	8.080620025788498e-11	7.2415974105073405e-06	0.0001079996351689	0.0001731134318622	2.9968260291137464e-08	1.1663921196615502e-08	0.0003721458631596	0.0006582345364268	1.3849254346680373e-07	4.3327270494500446e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
