global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
884.2628712789696	n/a	781920.8255225274	n/a	1075.9682042902166	n/a	n/a	1157707.5766435133	945.917967822414	n/a	n/a	894760.8018492854	950.6550282399892	749.053164270325	n/a	n/a	n/a	n/a	-0.032814892	-0.0400156043	0.0166522839	-0.1358218833	0.0567407975	-0.1163224745	0.0481561879	0.0014824112	-0.0249789133	0.0434210627	-0.0474396505	-0.0025944935	0.186091489	0.0364198743	0.0030808589	-0.0413564643	0.0919523132	-0.0004270575	-0.0464355282	0.0511341845	0.0080763565	-0.0391764301	0.1520296811	-0.0476788374	0.0496890069	-0.1032716415	0.0968371432	-0.0393188495	0.0029103353	-0.0479145534	0.0911931539	-0.0124594819	0.0297600796	-0.0307822862	0.0234882806	-0.0719628761	0.0437951073	-0.0506005639	0.0287341444	-0.1298594453	0.0087314307	-0.0710744503	0.0115871063	0.0131403525	-0.0772997108	-0.0250098946	0.0578290523	-0.0028201153	-0.0745453196	0.056576102	0.0252231764	0.0300785161	-0.0216202811	0.1474101137	-0.0025136275	0.0564495715	-0.0179049636	0.0672996368	-0.0210910258	0.0789201624	-0.0773767801	0.0059289321	-0.0386819334	0.0011351788	-0.0389378661	0.0815236452	-0.0191411432	0.1338794382	-0.077086609	0.0554775721	-0.1238352225	-0.0511931231	0.0221509224	-0.0211364302	0.0938477146	0.0177011543	-0.0371569503	0.0024476069	-0.0986230638	0.2110653531	-0.0915770885	-0.0425580124	0.0265445869	-0.0507514197	0.1097735422	-0.0578508891	0.0059796861	-0.0815182872	0.0034380603	-0.011467028	0.0621430964	-0.0556405736	0.075156523	-0.0074831211	0.0208605193	0.0988560464	-0.0046853752	-0.0329381186	0.0656698607	-0.0439901049	-0.0193957628	-0.0151836034	0.0072418724	-0.1365024728	0.0886280867	-0.0389259097	0.0041114993	-0.0023933695	0.0224464691	-0.0286344591	0.1001521613	-0.0714845971	0.0205715256	-0.0855044764	0.0090218433	-0.0498916377	0.0834013234	-0.0656519652	0.0668515972	-9.32072e-05	0.0537745361	-0.0562118604	-0.0019937454	0.0937826148	-0.0450845433	0.0436134193	-0.086466449	0.0221000717	0.1042340264	-0.041913953	0.0059242932	0.0366592363	-0.0555619293	0.087170881	-0.0467378533	0.0843116644	-0.2245805297	0.1499718755	0.0077740679	-0.0459865674	0.0649164399	-0.0242258035	0.0041683896	-0.0018199723	0.12816586	-0.3007739338	0.0790998408	-0.1698797693	0.0934290264	-0.2356275248	0.0653691196	-0.0283931536	-0.0523839097	0.0373871216	-0.0217882022	-0.0167243872	0.0479465574	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0815948217	0.0815780375	-0.0474162440012975	n/a	0.0022483001951905	n/a	-0.0237158010182696	n/a	n/a	0.0005624392179381	0.0475096626273909	n/a	n/a	0.0022571680429685	0.0004232292928305	n/a	n/a	1.791230343098051e-07	-0.0010159042584991	n/a	n/a	1.032061462436606e-06	0.0004507150820372	n/a	n/a	2.0314408517579994e-07
883.7146535237672	-0.5482177552023586	780951.5888526319	0.3005427071191132	1063.278343894265	-12.689860395951657	161.0325568687423	1130560.8365945306	943.8491974340748	-2.0687703883392032	4.279810919669138	890851.307496947	947.8154116984224	738.2694054996554	1.072264	28.907408	0.0396642617806094	0.01892162179003	0.026646338	-0.1054489242	-0.0209731364	-0.0574358439	-0.0860423301	-0.0248280689	0.0808876799	0.0708550997	0.0471694001	0.0284986336	-0.032725817	-0.0493132117	0.1123674245	0.0247749202	-0.0606901273	0.0337873989	0.0577063694	0.0643426742	-0.031033629	0.0781219915	-0.0662498506	0.0461931519	0.0393429366	-0.0530485546	-0.0462569672	0.0296417666	-0.0042841775	-0.0577754693	-0.0465546764	-0.0123915801	0.000262102	0.0760844665	-0.0329979483	0.0804536619	-0.036957227	0.0393142904	-0.0972571199	-0.040675132	-0.0194017206	-0.042603044	0.028663704	-0.0021375705	-0.0834597481	-0.039442565	0.0280015462	0.0361107229	0.0756392322	-0.0103272416	0.1006978329	0.0290579446	0.122319731	-0.0427625974	0.1080223441	0.0110656835	0.0901733848	-0.0084273459	0.0191921997	0.0036298117	0.0201839561	0.0558955884	0.1045351837	0.0267018695	0.0793072828	0.0204126603	0.0375320427	0.0227234213	0.0098100318	0.0091165682	-0.0319448518	0.0522476181	0.0168045818	-0.0961159447	-0.0710791634	0.0341311269	0.0102909837	-0.0534503764	0.0998865761	0.114960858	-0.0738858862	0.0005760927	8.21857e-05	0.0252625588	0.0009692529	-0.0357165044	0.0033633237	0.0891146882	0.0454531613	-0.0684348742	0.0637419713	-0.0020027696	0.0385553712	0.0365382811	-0.0826171766	0.0731141329	-0.0372384976	0.0317145325	0.0641750447	0.0418656129	0.0341212679	0.005342737	0.065821017	0.1127049576	0.0184868393	-0.0392376066	-0.0592838129	-0.1346537283	-0.0152990592	-0.0338692288	-0.0819387207	-0.0238978083	0.004968154	0.1010920672	-0.0488846784	0.0568479815	0.0187994081	0.0111844845	0.0123521382	-0.0231516923	-0.0675338083	-0.0045977391	-0.027124489	-0.0508164827	-0.0660195408	-0.0307249056	0.1040976479	-0.0770873334	-0.0418988435	-0.1148792899	-0.0473523986	-0.053630829	-0.0339323194	0.0212006619	-0.0164975926	0.0057390502	-0.0780295025	0.0558862749	-0.0188310002	-0.078990543	0.0084138347	0.0605995961	-0.0386080086	0.1298102046	0.0046720695	-0.0716750601	0.1384052446	-0.0775245032	0.147358904	-0.0720598692	0.0723146054	-0.0570548608	0.0846924214	0.0132413889	-0.0097401803	0.1055409853	-0.0090738991	-0.0569532155	0.0576760376	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0811565722	0.0810058262	-0.0544350116912681	-0.0070187676899705	0.0029631704978284	4.926309988577519e-05	-0.0219193474016066	0.0017964536166629	3.2272455968215678e-06	0.0004804577905123	0.0566020422516118	0.0090923796242209	8.267136723094743e-05	0.0032037911870532	0.000206666782594	-0.0002165625102364	4.689932083993416e-08	4.2711159027755674e-08	-0.0008609596233029	0.0001549446351961	2.400783997608349e-08	7.412514729578714e-07	0.0003870890104748	-6.36260715624e-05	4.048276982463646e-09	1.4983790203035981e-07
884.0150401222193	0.3003865984520644	781482.5911622889	0.0902321085296017	1073.6046901818477	10.326346287582735	106.63342765107376	1152627.0307804612	943.8382873535156	-0.0109100805591424	0.0001190298578069	890830.7126744175	949.7208914488424	761.2123534676352	1.052126	28.364508	0.0463378850009387	0.0218632330464716	0.1073908435	-0.0015048212	0.0172671854	-0.0932849325	-0.0186240816	-0.0397840674	0.0966502369	0.0294180432	0.1077794778	-0.0616444709	-0.0084954529	-0.1107773906	0.0150275854	0.0808990728	-0.0438114832	0.0599807154	0.1414751662	-0.049054746	-0.0197724835	0.027948341	0.0209480603	0.0649180732	0.00970021	-0.067714303	-0.0224048772	0.0192740992	0.0943736623	-0.1344473488	0.0080278272	-0.0601428087	0.0376878376	0.0493245426	-0.0354593762	0.0469034308	0.0832413923	-0.1275364001	-0.0051874257	0.0685341565	-0.1009867933	0.0164054511	-0.0048519125	0.0106758858	-0.0962820626	0.0669625946	0.0667031804	0.0092962675	0.0061297632	0.004997911	0.0085563268	-0.1258512998	-0.0825496898	0.0745325566	-0.0360571085	0.039313538	0.0647346263	0.0304379145	-0.0681231126	0.0013014477	0.0911930075	-0.0148383574	0.072880782	0.0241441816	0.0705713796	0.0800563818	-0.0026691315	0.0588411161	-5.3704e-06	-0.0012817521	-0.0176930704	-0.0618002313	-0.0205530419	-0.0043513644	-0.095041189	0.0397269428	0.0437431989	0.0112318898	-0.0025376651	0.0439957573	-0.0316762462	0.0326612765	0.0591228566	-0.0439157094	0.0002928235	-0.1847058956	-0.0832019089	-0.0052057805	-0.0142714408	-0.049101678	-0.0054351202	0.0953716464	0.100962825	-0.0373508981	-0.0577693976	0.0717035402	-0.0021726996	-0.0192987054	0.0204161455	-0.0012157093	-0.105563735	-0.0363687546	0.0702814356	-0.0925366737	-0.0016071762	-0.0499439356	0.0480597215	0.0568865356	-0.0483411077	-0.0035285366	-0.0988877369	0.0702841515	0.0042781498	-0.1311627209	0.0415950731	0.0587186889	-0.0408247041	0.094672326	-0.1233108264	-0.003900964	0.0352817536	0.0686748733	-0.0201203788	0.0158936851	-0.0486712565	-0.0247178742	0.1381205829	-0.0409603545	-0.0274655724	0.0361013651	0.0068204913	-0.0634244598	-0.0078520291	0.0594536022	-0.0766191453	-0.0644635653	-0.0546129613	0.0307279226	-0.0324114169	0.0198345357	0.0084361834	0.0646984367	-0.017095923	-0.0518933259	-0.0029195681	-0.0666832318	0.056619105	-0.0952333665	0.1367542851	-0.0129851467	0.1532908871	-0.1086410772	-0.0306619238	0.1443836563	-0.0345973656	0.0052429758	-0.0018137344	-0.0540858708	-0.0156160621	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.080282427	0.0798654172	-0.0437488513073134	0.0106861603839546	0.0019139619907094	0.0001141940237516	-0.0138862384486628	0.0080331089529438	6.453083944986585e-05	0.0001928276182531	0.0546786110365715	-0.0019234312150403	3.6995876389914097e-06	0.0029897505048886	0.0003070728702695	0.0001004060876754	1.008138244230019e-08	9.429374765554919e-08	-0.000585461193203	0.0002754984300998	7.589938498750944e-08	3.4276480874668056e-07	0.0002490898392702	-0.0001379991712045	1.904377125315649e-08	6.204574802765407e-08
883.4618202735297	-0.5532198486895368	780504.7878810186	0.306052200984074	1088.3861539898496	14.781463808001943	218.49167230727136	1184584.4201968166	944.359387429652	0.5211000761363493	0.2715452893493091	891814.6526265076	949.5585773022144	755.4183165877101	1.035767	27.923462	0.0542418482360182	0.0325141353025783	0.0142679788	0.0861761142	0.0525394832	-0.0594023239	-0.0370571817	-0.0755020615	0.0350621398	-0.1103497201	0.0245629136	-0.0725700096	0.0352309976	-0.0034037705	0.0323467087	-0.0016201576	-0.1241470267	0.0099714307	0.0656181572	0.0130653631	0.0304065638	0.0169752081	-0.0703875034	0.0209637874	-0.0363327277	0.0088653525	-0.01171774	-0.0066501209	-0.0807300265	0.0871695251	0.0301259275	-0.0240984642	0.0422394084	0.1346424083	-0.035851317	0.0560114533	-0.054089705	-0.0739706432	0.0960422772	0.0634439344	-0.0053747517	0.0655033108	0.0044609038	0.0485574219	-0.00246667	0.0179947564	0.1297255157	0.0304303958	-0.0437017144	-0.0304172369	0.0037818891	-0.0439863613	-0.1287526613	-0.0862462279	-0.088433392	0.1176324793	-0.1237656067	-0.0042234579	-0.0275436393	0.0532130783	-0.0669113126	-0.0139376333	0.0324762579	-0.0252756149	0.0365586143	0.0809018935	-0.0219063974	0.0460051596	-0.0701968169	0.1297956195	-0.0772608909	-0.060877571	-0.0307267755	0.0526056945	-0.0252912347	0.005604469	0.0848143761	-0.0752421181	-0.0255030341	0.0186280346	0.0029211401	-0.0489133483	-0.0071796512	-0.0178550086	-0.0560937541	-0.1441578449	-0.1405239573	0.0858083505	-0.0817807494	0.0187395805	-0.0250151025	-0.1365593169	0.0318283322	-0.1257161285	0.0439058455	0.0514897144	0.0550607348	0.0040908882	-0.1041619539	-0.1596620852	0.1912855803	-0.0804354385	0.0177128962	0.0802165659	-0.0274441871	-0.0146785759	0.106831022	0.1369582931	0.0673052004	-0.0746957253	-0.0166977197	-0.1008571683	0.0117815191	0.0704644411	0.0130252669	-0.0023888673	0.0473468451	-0.0577652793	-0.0562200413	0.0788654819	-0.0094926111	-0.0199879416	0.0214069728	-0.1015242784	-0.0126537322	0.0150298124	0.0829404896	-0.0482455555	-0.0376133184	-0.0556757832	0.0352955914	0.1152704357	0.0346387523	-0.1066504371	0.0809760044	-0.0551749308	0.0193939682	0.027507489	-0.0344243266	-0.0043374791	-0.0695641178	0.011794958	0.0031390391	-0.0220779884	-0.0224680774	-0.0547493572	0.0364764899	-0.0235282937	0.1733974003	-0.014741096	-0.0229053485	-0.1110567751	0.0490428267	-0.0336358307	-0.0450658565	0.0759600555	0.0702726885	-0.0331938422	0.0230265982	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	-0.0395613887175159	0.0041874625897975	0.0015651034772583	1.7534842940953633e-05	-0.0075836154156831	0.0063026230329797	3.972305709584623e-05	5.751122277298636e-05	0.0302494215002155	-0.024429189536356	0.0005967853014032	0.0009150275010976	0.0003691045393567	6.203166908720002e-05	3.8479279697438865e-09	1.362381609737217e-07	-0.0008949564809055	-0.0003094952877024	9.578733311005324e-08	8.009471027147566e-07	0.0002341653345222	-1.4924504748000024e-05	2.2274084197307523e-10	5.4833403891893835e-08
882.6925328222023	-0.7692874513273864	779146.1075000748	0.5918031827697859	1075.4564267707594	-12.929727219090182	167.17784596008153	1156606.5258825298	943.130159789668	-1.2292276399839466	1.5110005909005029	889494.4983048848	948.8962733501309	733.4265945787148	1.06072	28.596186	0.0985974405540567	0.0559711316213874	-0.0745608321	-0.0091939528	0.0310772436	-0.0519076155	0.0362452784	0.0864245534	0.0842545574	-0.0243805202	-0.0521477628	0.0180977986	-0.0025923354	-0.0788373556	-0.0456255636	0.0944826446	0.0910881068	-0.0854127644	-0.033338784	0.051294926	-0.0002762203	-0.0346817102	0.0353039568	0.0983803577	-0.0364488146	-0.1046416281	-0.0493871313	-0.0744091429	0.0197234291	0.1125430097	0.054745495	0.0265420384	0.0572272913	0.0142787243	-0.0541789601	0.0023332914	-0.0283547045	0.0646076229	-0.0332903809	0.0366473413	-0.0190869224	0.0070894287	0.033714887	0.0097564424	-0.0355362092	-0.0258017331	-0.1049206441	-0.0183791503	0.0615649166	-0.1092478807	0.0281483586	0.0273274638	-0.0704978737	-0.0421280886	0.0034507453	-0.0395604776	-0.004068364	-0.0073723674	0.0080607468	0.0388745953	0.0215035396	0.0790313388	-0.0259143315	0.0232292454	0.0667028622	0.1008101714	0.0958054298	-0.0422146493	0.0882904308	-0.0440755933	0.0565658856	0.003505807	0.0840171506	0.0198064894	0.0812407298	0.0002193764	0.0293877941	0.0820052999	0.0779548349	0.0869780549	0.0296415785	-0.0567502459	-0.0406398438	0.0359974829	0.0605920896	0.040513444	-0.026506373	-0.0654402448	-0.0294895768	0.0208132965	0.0185401075	-0.0257455455	-0.0093016737	-0.0601939648	0.1486874275	-0.1009435984	0.0354335717	-0.012073688	0.0432043491	0.0403735265	0.0108236712	0.0159159095	-0.0279407555	-0.1649053709	0.0051471103	-0.024260876	-0.0158396143	-0.0108250064	-0.0702663688	0.0959427883	-0.0329666465	0.0535530837	-0.0054944524	0.0317031792	0.0787256933	0.0122618974	0.01966145	0.0397267379	-0.0238415512	0.0282061639	0.0508422883	0.0938889852	0.0598900278	-0.0765281638	-0.0036024869	-0.0185412243	0.086536325	0.1019285379	-0.0500690238	-0.0533345183	-0.1171963331	0.0842601541	-0.0239774487	0.0658697932	0.0793378766	0.0486385383	0.0688485382	-0.0075426438	-0.0377853797	-0.0388307058	-0.0074198407	0.0559466357	-0.042726384	0.0122492792	0.1106705651	0.0148256681	-0.026892686	0.0924894739	0.0172789396	-0.0838342512	0.0551661388	-0.026928827	-0.0467061172	-0.0169302868	-0.0077622457	-0.0223165237	-0.027504318	0.0662271023	0.0163138684	0.0815590168	0.081287294	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.0772475461	0.0759159322	-0.0220928369950144	0.0174685517225015	0.0004880934464882	0.0003051502992817	-0.009750587267888	-0.0021669718522048	4.695767008248334e-06	9.507395206869956e-05	-0.0137511033054948	-0.0440005248057103	0.0019360461831779	0.0001890928421183	-0.0002469190532503	-0.000616023592607	3.794850666484351e-07	6.096901885802449e-08	-0.0008580233669743	3.693311393120004e-05	1.3640549046550023e-09	7.362040982739142e-07	0.0001878941975876	-4.627113693459999e-05	2.1410181132205034e-09	3.530422948708808e-08
883.8928006936947	1.200267871492315	781266.4831181434	1.4406429633366922	1074.5255462646485	-0.9308805061109524	0.8665385166573829	1154605.1495753413	944.2635096402154	1.1333498505473472	1.2844818837356942	891633.5756380571	948.8033525871508	736.7317963038238	0.983318	26.50948	0.0958247237933359	0.0432184443507304	-0.0348518003	-0.0654438416	0.0237507443	-0.0770798093	0.0448568096	0.0185465139	-0.0255635685	0.0636552822	-0.0527626841	-0.056705073	-0.0393832316	0.0031803706	0.0170459609	-0.0085017809	0.0500673413	-0.0434284346	0.0314891332	-0.0762514844	0.010042507	0.0035889199	-0.084459678	0.0317237218	-0.0446110395	-0.0941713734	0.0150268839	-0.0203984694	0.0467344522	0.0657292028	0.0816277931	-0.0918621522	0.0397669001	0.0440913676	0.0407409646	0.0348086617	-0.058010979	-0.04440471	-0.0123334618	-0.0075012806	-0.0377829483	-0.0496627823	-0.0546164308	0.1250019248	0.0676244426	0.0208979486	0.030997499	0.0762013463	0.0383939941	-0.0338006078	-0.0481903219	0.0105784063	-0.0441340053	0.0540878396	0.008545631	0.0539950052	0.0570193293	-0.0205173826	-0.0019587887	-0.0510779768	0.0032150978	0.0694971241	-0.062095466	-0.0138893543	-0.1230049863	-0.0503561671	-0.0048239469	-0.1076749151	-0.0642089916	-0.0847930712	-0.0006097469	-0.0379465852	-0.0437636854	-0.0544162785	0.057869132	0.049711996	0.067279094	0.0536709516	0.0405066289	0.0370965086	-0.0326546798	-0.1073565826	-0.0862650836	-0.1053670246	-0.032230438	-0.0046658174	-0.0101185174	0.0080873933	0.0183786158	-0.1056042603	-0.0224831723	0.0139481468	-0.0323501363	-0.0381457559	-0.0172224358	0.0015767818	-0.0683945045	-0.0642758306	-0.025341786	-0.0665384284	0.0925974986	0.0288216501	0.0228065086	-0.0600076831	-0.0014972644	0.043666797	0.0880726448	-0.0039153616	-0.0157008092	-0.0232829457	0.0670156293	0.044437896	0.1021269563	-0.0227623246	-0.077877614	-0.0014188094	-0.031979738	0.0031993953	0.0336934981	0.0083517943	0.0850262759	0.0925765675	-0.0101810418	-0.0566773784	-0.0132588149	-0.0155835535	-0.1267628819	-0.0914756097	0.0918554321	0.0706483823	-0.0310137369	0.017527925	0.0491705168	0.0947534141	0.0454762712	0.068689385	-0.0066394561	-0.000801724	-0.0173026133	-0.0479065724	0.0531039464	0.0654394109	0.0013395079	-0.0368558977	-0.0519594922	0.0665984644	-0.0070256576	-0.0493501694	0.0341521615	0.1002311685	0.0104475372	-0.0036252999	-0.0908860942	-0.0196414007	-0.0163248562	0.0107731192	0.0215374861	0.0441078021	-0.0245108397	0.081514268	0.0811085467	0.0804338397	0.0794923845	0.0782873035	0.0768225931	0.0751031108	0.073134559	0.0002162442143003	0.0223090812093147	4.676156021835407e-08	0.0004976951044037	0.0001038915967797	0.0098544788646677	9.71107536941824e-05	1.0793463881435773e-08	0.0024506073003038	0.0162017106057986	0.000262495426554	6.00547614030228e-06	-0.0005380271755922	-0.0002911081223419	8.474393889342663e-08	2.8947324167572e-07	-0.0004979706005676	0.0003600527664066	1.2963799459711764e-07	2.4797471902965625e-07	-0.0001101339759349	-0.0002980281735225	8.882079221315737e-08	1.2129492655229133e-08
883.9073957663784	0.0145950726837327	781292.284290501	0.0002130161466434	1073.045543786251	-1.4800024783974095	2.1904073360624747	1151426.7390395312	944.242463549582	-0.0210460906333764	0.0004429379309482	891593.8299701837	949.1122763277305	755.7314279284495	1.023745	27.599369	0.0222353637753461	0.0124060360279226	0.0537817579	-0.0566271786	0.0405505521	0.0230171534	-0.0441993554	-0.0609061187	0.0696703405	0.0286618836	0.0804974897	0.0009888652	-0.0398157866	-0.0763656643	-0.0341104458	-0.1213197627	-0.046399216	-0.0214220993	0.0362951824	0.0892376738	-0.0106158672	0.0564788807	0.0320643409	-0.00611169	0.051430607	-0.1003584343	0.0241115105	-0.0404544835	-0.120275243	-0.0469289568	-0.1072170412	-0.0249773536	-0.0560662431	0.0962634934	-0.0385314594	-0.0338597064	-0.0007565151	-0.057991085	0.0157647401	0.0321798928	0.0005490125	-0.1031811689	-0.0173681339	0.0066255841	0.0635739501	-0.0008102471	0.0684861613	-0.0799742067	0.0041930772	-0.0139421952	0.0518846645	0.0263708994	-0.0218635186	0.0084584604	0.0315430837	0.0208692968	0.0040210262	-0.0349185643	0.1665288801	-0.0501632924	0.0007619302	-0.0082127218	-0.0057311685	-0.0415744456	0.0756476322	0.0475774465	0.0338644348	0.0487569582	-0.0339238848	-0.0345128584	0.0428848151	-0.1084741962	0.0622677201	-0.0826611923	-0.0851841844	-0.0228714733	0.0053029973	-0.0607240973	-0.0044712392	0.0785508371	0.0227591457	0.0972805218	-0.006989423	-0.006463853	-0.0481701395	-0.0517090237	0.0016238382	0.1006423875	0.0445926832	0.0289674197	0.0126888553	-0.1276468574	-0.0439999928	0.0159998652	0.0307520332	0.027962989	0.077620081	0.0189666646	0.0660559669	-0.0119745602	-0.031122245	0.0856604333	-0.0071393091	0.0617995821	0.0465071643	0.1037838369	-0.0212453945	0.0055273637	0.041574463	-0.0881711885	0.0391622526	-0.0301836166	-0.006267399	-0.0739231537	-0.0612792563	-0.0233192156	-0.0666597264	0.10655629	0.0036905902	-0.0415838008	-0.0348877145	-0.0118896964	0.0542152808	0.0675094249	0.0168299524	0.0537542384	0.1167571772	0.0466971904	-0.0035789204	0.0681684081	-0.1027510498	-0.0400966801	0.0391300582	-0.0849351091	0.0512915417	-0.0274127209	-0.060681785	-0.0415547166	-0.0438721761	-0.0446024857	-0.0417645249	0.0703279792	0.0046073066	0.0841358655	-0.0566329661	-0.0191508407	-0.013300647	-0.0102391462	0.0498604506	-0.0603298235	0.0005088154	0.0143714562	-0.0597659976	-0.0662221776	0.0474724029	-0.0248333487	0.0079291339	0.0280636347	-0.0409973418	0.0814605803	0.0808942224	0.0799532077	0.0786418943	0.0769663555	0.0749343514	0.0725552932	0.0698401994	-0.003933207274926	-0.0041494514892262	1.5470119467530808e-05	1.7217947661442355e-05	7.538103069748558e-05	-2.851056608221441e-05	8.128523783283147e-10	5.682299789015264e-09	0.0092852859639549	0.0068346786636511	4.671283243536758e-05	8.621653543241786e-05	-0.0005380327773021	-5.601709899974785e-09	3.137915380347552e-17	2.894792694514112e-07	-0.0007049750989043	-0.0002070044983367	4.285086233162885e-08	4.969898900751276e-07	-9.268961485377028e-05	1.7444361081129722e-05	3.0430573352883326e-10	8.591364701740272e-09
