global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
807.7695797895076	n/a	652491.6940333176	n/a	1039.0726333618163	n/a	1079671.9374014596	n/a	617.9910806316219	n/a	n/a	381912.97574023984	624.7774792010968	902.9408313650994	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0034139698538382	n/a	n/a	1.165519016291602e-05	-0.0114523435906335	n/a	0.0001311561737179	n/a	-0.4041081201315677	n/a	0.1633033727562695	n/a	-0.0005059999705732	n/a	n/a	2.560359702200792e-07	-9.999999714027652e-05	n/a	n/a	9.999999428055313e-09	-2.5299998393654103e-08	n/a	6.400899187189003e-16	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.7225927544876	-159.04698703502004	420841.0023501047	25295.94408491783	802.9664279174805	-236.10620544433584	644755.0843625583	55746.140249322925	522.0135531908845	-95.9775274407374	9211.6857736375	272498.1497149724	520.7805927318531	729.6724207811295	16.600219	306.809753	0.5516906508857077	0.4756483879682782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.010909415626287	-0.0143233854801252	0.0002051593716122	0.000119015349307	0.0365887053644229	0.0480410489550564	0.0013387333602445	0.0023079423847021	0.0677154623355988	0.4718235824671665	0.0045853838393239	0.222617492972151	-0.0004240000013215	8.199996925169998e-05	6.723994957279741e-09	1.7977600112063198e-07	-0.0003679999915537	-0.0002679999944134	7.182399700559503e-08	1.354239937835233e-07	-7.801600046100144e-08	-5.2716002067347346e-08	6.086496327930977e-15	2.778976873964569e-15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628.40564402398	-20.316948730507534	394893.6534411931	412.77840571807167	755.1001010894776	-47.86632682800291	570176.1626653392	2291.185244005191	516.7760725883588	-5.237480602525693	27.431203061832896	267057.5091998487	512.3585641881922	686.3901831238134	3.133072	57.906284	0.2530609131342309	0.1350588108601779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0461385145919877	-0.0352290989657007	0.0012410894139351	0.002128762528755	0.1491456009073317	0.1125568955429087	0.022244410270009	0.0126690547342572	0.0927304221165883	0.0250149597809895	0.0085989311859206	0.0006257482128445	0.0005859584573264	0.0010099584586479	1.020016088194442e-06	3.433473137123345e-07	-0.0001966237320365	0.0001713762595172	2.9369822326106693e-08	3.8660891999961364e-08	-0.000423942474728	-0.0004238644587275	1.797272218785009e-07	1.7966107937238957e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626.2973048157445	-2.1083392082355203	392248.3140194656	4.445094216983181	744.7099161529541	-10.390184936523497	554592.8592165399	107.95594301515978	515.7502064744087	-1.0258661139500873	1.0524012837510537	265998.2754783952	510.1851324898856	683.3118238874301	1.628618	30.100552	0.2767883639584487	0.2275806286349421	-0.0130262088	0.0383349972	-0.1089873695	0.044841568	0.1041215839	0.0378328729	0.0020471936	-0.0380423293	0.0381410333	-0.1559217228	0.0363001832	-0.0438388632	-0.0362659665	0.0752583349	0.1043074748	0.0188782045	-0.0484648285	0.0639919302	-0.0767908768	0.0692320032	-0.0326328633	0.0357613577	0.0297042149	-0.0942991183	0.0457380411	-0.0096527982	0.052917472	-0.0250991309	0.0486422598	-0.0190898553	0.12293423	-0.0409468812	0.0623709228	0.0275348298	0.0371573701	-0.0472244644	0.0024319516	-0.0729398939	0.0384952825	-0.0546949169	0.1539605898	-0.0918665088	0.0474221633	-0.017467582	0.1013047828	-0.0341457905	0.1552853337	-0.0266538118	0.0918633875	0.0756228318	-0.0969362061	0.0159520375	-0.0081005888	0.040831339	-0.0880584225	0.0221639814	-0.0361268866	0.0739188996	-0.082049219	0.000245904	-0.0118270197	0.0180477068	-0.0618662355	0.0001341066	-0.0803494238	0.0629321628	-0.0680690039	0.0825110435	-0.0098960513	-0.005479394	0.0211167228	-0.0172786825	0.0570756161	-0.1297039419	0.0411131634	-0.0624447276	0.10864163	-0.0827108931	0.1001287326	-0.1380878035	-0.0037734096	-0.0467137893	-0.0640731961	0.00589201	-0.0832265719	0.012619195	-0.0903195053	0.011837348	-0.0098938769	0.0360722859	-0.0483910113	0.0079382188	-0.0984342208	0.0165280188	-0.1841193694	0.0180608254	-0.0967065122	0.21166439	-0.0232058208	0.0687626971	-0.0812861728	0.1040702875	-0.0553329606	0.0581705774	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0283069996669667	0.017831514925021	0.0003179629245212	0.0008012862301456	-0.0755672202578949	-0.2247128211652266	0.0057104047775052	0.0504958519960351	0.0914597009159763	-0.001270721200612	0.0083648768916398	1.614732369684807e-06	0.0004670191415607	-0.0001189393157656	1.4146560834812884e-08	2.181068785840932e-07	5.283307392778269e-05	0.0002494568059642	6.22286980419018e-08	2.791333700658551e-09	-0.0007150124863498	-0.0002910700116218	5.112428556361229e-07	8.472175166551477e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625.2389708980745	-1.0583339176699835	390923.7707296833	1.120070681290696	742.7500798034667	-1.9598363494873183	551677.6810480562	3.8409585167717775	515.4927607288099	-0.2574457455988295	0.0662783119269372	265732.78636381007	510.157273378477	686.9166220464524	1.323539	24.462013	0.3361525575671519	0.2159086677819054	-0.035175317	0.0326484936	-0.0336806227	0.0726106517	0.0489090875	0.0070419641	0.006524836	0.1428026586	-0.1025602457	-0.0767656095	-0.0753656146	0.0207556268	-0.0570520517	0.0655441094	0.1214214506	0.0662432789	0.0201344497	-0.0009956718	0.0651834165	0.0760489557	-0.1142564981	-0.0178525475	-0.0438591303	-0.0488479936	-0.008901065	0.0667932734	0.1093759609	0.2075949383	-0.1179308804	-0.0675135827	0.2257064413	-0.03088786	-0.0531502251	0.0535683505	-0.0820902208	0.0729981989	-0.0684894685	0.0990912217	-0.0102958184	-0.0649229564	0.0437880382	0.0526565676	0.0847383605	-0.0061993828	0.0483139149	0.0088703113	0.0554088367	-0.0335875123	0.0778340922	0.1261970468	-0.0017387386	-0.1294265849	0.009542925	-0.0577271599	-0.0420378932	0.0851048702	-0.0916779888	0.0163517194	-0.0611703347	-0.0227041784	-0.0099968007	0.123362789	-0.0937417014	-0.1999291374	0.0263551828	-0.0757400301	-0.2222873893	0.1025128718	0.0384496893	-0.1213408962	-0.0190706943	0.0270206067	-0.0191115414	-0.0176308529	0.0507766283	-0.0070405276	0.063348217	-0.1872309303	-0.0323524849	-0.1110078304	0.0105079856	-0.0161035293	0.0896602001	0.0674313578	0.1037926447	-0.0068695362	0.0481641528	-0.0744917988	0.0031709671	0.0172488966	0.0113267571	-0.0212406346	-0.0278121398	-0.1105114023	-0.0231774437	-0.0216071819	-0.1084056729	0.1962990399	0.0249794087	0.0026703016	-0.1203482587	0.102928828	0.0476093652	0.0047217961	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0137075061047511	0.0145994935622156	0.0002131452122731	0.0001878957236117	0.1208766783754811	0.196443898633376	0.0146111713750895	0.0385902053102801	0.1705604060247907	0.0791007051088144	0.0290908521033414	0.0062569215487116	0.0009861625518235	0.0005191434102628	2.6950988041928986e-07	9.72516578619037e-07	0.0004536477118652	0.0004008146379374	1.6065237398490294e-07	2.057962464805315e-07	-0.0007152236434045	-2.11157054700044e-07	5.115448600848074e-07	4.4587301749597375e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625.8105394664263	0.5715685683518359	391638.8313072596	0.3266906283277673	741.8235466766357	-0.926533126831032	550302.1744039027	0.8584636351152891	516.4726121458289	0.9798514170189492	0.9601087994340426	266743.9590967357	510.8894261789846	678.4878563668318	1.200042	22.179501	0.2817645753776442	0.1501254833029124	0.0037783138	0.0372561129	0.0164428061	0.0795597185	0.0513074196	0.0128012452	-0.0078844092	-0.0058432404	0.0471761795	-0.0734417253	-0.0492749672	-0.0281176693	0.0011570445	0.0350598086	0.0862036369	0.0487024765	-0.0505976179	-0.0114661648	-0.0202035702	0.0810773649	0.1510934647	0.0180526262	0.0778168398	-0.0148163585	-0.0279209345	0.0769752401	0.0329530403	0.0445838758	0.0118099364	-0.0012975839	0.1860044845	-0.0126943346	-0.02465914	0.0681688893	0.0450677734	-0.0802241627	-0.1748278852	-0.0069548118	0.0420822602	-0.0324220319	-0.1152775272	0.019560362	0.0171805623	0.0139129915	-0.1399624407	-0.0717864053	0.0178983539	0.0080274279	0.0461725778	0.0606517826	-0.0848003451	-0.0288414203	-0.0158351819	-0.0190386812	-0.0651542202	-0.0857991334	0.095709889	0.080406472	0.0047756137	-0.0470585925	0.0208358734	0.0278649975	0.0510335493	-0.0249003454	-0.0115572073	-0.0198488834	-0.1393164686	0.0410160924	-0.084344831	-0.0620661162	-0.0608763038	0.0503504013	-0.0520589698	-0.2404214496	-0.0792442994	-0.0020077282	0.0019470058	-0.0720408815	-0.083901907	0.0621096686	-0.0022967745	-0.0376181871	-0.0178783038	-0.0102265139	-0.1349809616	0.0611923463	0.0154887786	-0.032805651	-0.0129889597	-0.0091506751	0.0251184792	0.1078827364	-0.0557320384	-0.09030653	-0.0176049215	0.0152817571	0.0320390977	0.0338630158	-0.133176354	-0.0615101069	-0.0174789455	0.0854793706	0.0300093734	0.0607478554	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0418335232156152	-0.0281260171108641	0.0007910728385206	0.0017500436646314	0.0488272849156601	-0.072049393459821	0.002384103752235	0.005191115097928	0.0571456287699874	-0.1134147772548033	0.0032656228875172	0.0128629116997566	9.376918247628284e-05	-0.0008923933693472	7.963659256548786e-07	8.792659582270428e-09	0.0004539444503515	2.967384862999963e-07	8.80537292516131e-14	2.0606556400492546e-07	-0.0011860212866141	-0.0004707976432096	1.4066464923017651e-06	2.216504208517139e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.530813663109	-1.279725803317319	390038.737214705	1.6376981316761583	739.99857131958	-1.8249753570556777	547597.8855550196	3.3305350538604985	516.7753809680678	0.3027688222389315	0.0916689597199497	267056.7943746916	511.24125527182775	689.6868676714078	1.204369	22.259478	0.1356009095221292	0.0950702178147492	-0.0334193883	0.030162854	-0.0545971781	0.0790540422	-0.0418504287	-0.0033168628	0.0575836299	0.0246616399	0.0041215188	0.0595258561	-0.0245794362	0.0390616467	0.0222776981	-0.040943453	0.0119725885	0.0098877408	0.0064249268	0.0335211087	0.0490646132	-0.0640511802	-0.0468650913	0.0204748354	0.0290085808	-0.0730646515	-0.0175719677	0.0919903122	-0.0820850254	0.0148127943	-0.0415147081	0.0016027412	-0.0579664185	-0.103904812	0.0834674029	-0.0012001378	-0.0896858598	-0.1280326267	-0.007163144	0.073341962	0.0293375681	0.0646871853	-0.0475435809	-0.0318651024	-0.1108470194	0.0639488084	-0.0471921314	0.0483020359	-0.1135530283	0.0217582561	-0.0355999218	0.0202410994	0.015242069	-0.0068301572	0.0489095964	0.0008023627	0.0395158169	0.0721341837	-0.0424613623	0.0156994147	-0.0381300698	-0.065800901	-0.0115479137	-0.0298715254	0.0517396791	0.0865033415	0.1048722042	0.0075791913	-0.0224179364	-0.0142018828	0.0874795338	-0.0718092739	-0.0274172064	-0.017841168	-0.1503565367	-0.008189998	-0.2248076985	-0.0607920728	0.0541537609	0.1400979439	0.0394429291	0.0909259858	-0.0031183614	-0.0308221988	0.0489017435	0.0154982457	0.1111291482	-0.0293776676	0.0212205869	-0.0654007274	0.0243831724	-0.0062755413	-0.0829516336	0.0619201247	0.0331975797	-0.0978368859	0.0818427075	0.0161114782	-0.0036159492	0.0026109103	-0.0088932487	-0.0440189225	0.0169314078	0.0380492276	0.0208121094	-0.0996791101	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0416120174886458	0.0002215057269693	4.906478708024157e-08	0.0017315599994753	0.1360257281970405	0.0871984432813804	0.0185029987315351	0.0076035685106961	0.0927233035746866	0.0355776748046992	0.0085976110258034	0.0012657709445089	7.469378221767884e-05	-1.9075400258604e-05	3.6387089502594955e-10	5.5791611019820355e-09	0.0003759618109753	-7.798263937619997e-05	6.081292044078454e-09	1.413472833118272e-07	-0.0010310136120673	0.0001550076745468	1.062989068268061e-06	2.4027379168406706e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.4034080480651	-0.1274056150439264	389879.6159820385	0.0162321907447211	741.4768942260743	1.4783229064942134	549787.9846711449	2.1854386158654986	517.7201620023544	0.9447810342866204	0.8926112027476965	268034.1661437441	512.0963085467998	674.3801940504912	1.299441	24.016628	0.2270038836744495	0.1653145507111424	0.0104858525	0.0256310172	-0.0099369266	0.0049722542	0.011777266	0.0018691311	0.0198166729	-0.0353360147	-0.0222387158	0.0365658658	0.0150222283	-0.0709505779	0.0758441189	-0.0807328148	-0.0351322627	-0.037486762	0.0346369439	-0.0205147197	-0.0425114849	-0.0359480679	0.0789756274	0.0120060481	-0.1223443616	-0.0281749839	-0.0679443621	0.0083681212	-0.0801239221	-0.2071429182	0.1001155537	0.0170994267	-0.0172978547	0.1250341052	-0.0400443722	-0.0489387377	-0.10887001	0.0233147463	-0.0442372432	0.0087248218	-0.058924116	-0.0387170547	-0.1083226415	0.0895629856	0.0332879374	-0.0381047823	0.0331281002	0.0384564899	0.0617665411	0.060655289	-0.0698349142	-0.0171264632	0.0278166892	0.0534532829	-0.041404986	0.078914957	0.0273457381	-0.060754694	0.0714714862	-0.0694458244	-0.0761925708	-0.0676851232	-0.0771344919	0.0039879979	0.1010067006	0.0650041595	-0.0724750219	0.0011200032	0.1902686803	0.0197677496	-0.0870145318	0.0199109862	-0.1251607741	0.0028769872	0.0128880672	0.0496363659	-0.0093645246	-0.0713558074	0.0338030481	-0.0044871364	-0.038413591	-0.0483559406	-0.0082283125	-0.0567098727	-0.0758743878	-0.0199145817	-0.0781647752	0.0211157295	-0.0762322465	0.005207575	0.0050809358	-0.0045562363	0.0885755607	-0.0031867847	-0.0741226199	0.0513198398	-0.0810815676	0.0057909499	0.0020113706	0.0689063101	-0.0103546356	0.0371094721	0.0114609469	0.0339702727	-0.010096917	0.0399485409	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.0415521071276288	5.991036101699737e-05	3.589251357186958e-09	0.0017265776067459	-0.0275525868239014	-0.1635783150209419	0.0007591450406886	0.0267578651450905	0.069809892042862	-0.0229134115318245	0.004873421027036	0.0005250244280267	0.0005190569935744	0.0004443632113567	1.9745866360725805e-07	2.694201625784947e-07	0.0001232615830606	-0.0002527002279147	6.385740518814134e-08	1.519341785860519e-08	-0.0009190321161254	0.0001119814959419	8.446200304699307e-07	1.2539855433385766e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623.7353571288131	-0.6680509192519821	389045.79573260807	0.4462920307134183	741.375712890625	-0.1011813354492687	549637.9476640824	0.0102376626432974	517.1589503040052	-0.5612116983492115	0.3149585703640063	267453.37987954053	511.74524567991824	674.2072116554164	1.144527	21.153463	0.3376392867157338	0.2330411857821531	-0.0009979869	0.0134483851	-0.0007137026	-0.0041431331	-0.0387383203	-0.0226103466	0.040728764	0.0285508222	0.0622073537	0.0751034662	0.0623286695	-0.0095048981	0.0516469101	-0.0740336648	6.01048e-05	-0.0148140787	0.0127625139	0.0744543658	0.0638858407	-0.0944082545	0.0729660252	-0.0535638073	-0.0087982522	0.0541241098	0.0437831384	0.0087045386	-0.0443802598	-0.0335672589	0.1266930315	-0.0464610638	-0.0202516069	0.0036299487	0.028680768	-0.032669335	-0.0597235621	0.0054407744	-0.0095784121	-0.0819592249	0.0722208736	0.014834329	0.0562172974	0.0752274882	0.0196661971	0.0213344346	-5.2078e-05	0.089056969	-0.090395478	0.0466982229	-0.0725971025	0.0087103307	0.0128750132	0.0618213027	0.1134592964	-0.0051707122	0.0856266848	-0.0812271546	-0.0348626273	-0.0166099318	0.0503639221	0.0219414328	-0.0242147609	-0.0404533633	5.95968e-05	0.0322224852	-0.0056499993	0.1073576512	0.0320768899	0.0226285902	-0.0807397315	-0.0350443453	0.0426506822	0.0428970478	-0.0340469581	0.0037438046	0.0334645993	-0.1621728528	-0.018861177	0.0679991942	0.0053577179	-0.0296446019	-0.0021224042	-0.0117943665	0.0875761287	0.0063900575	0.0646348055	0.0454099131	0.0496984347	-0.0116286387	-0.0524968648	0.0212286761	-0.0795585409	-0.0076785931	0.1232460781	-0.0681231737	0.0876802694	0.0010641959	0.0013202559	-0.078210779	0.0513105267	-0.0170507406	-0.016152716	0.0241873461	-0.0414336724	-0.0523377918	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0451341013331898	-0.0035819942055609	1.2830682488672557e-05	0.0020370871031546	0.1988317998395672	0.2263843866634686	0.0395340846274417	0.0512498905249948	0.1106153695324962	0.0408054774896342	0.0122357599768106	0.001665086993157	-0.0001160339104096	-0.000635090903984	4.033404563232143e-07	1.3463868364943078e-08	-0.0001409721051679	-0.0002642336882285	6.981944199483614e-08	1.9873134435469457e-08	-0.0004810081411965	0.0004380239749288	2.313688318973121e-07	1.9186500261251357e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
624.1331472310006	0.3977901021875141	389542.1854724739	0.1582369653983529	742.0658582305908	0.6901453399658521	550661.7379515034	0.4763005902765816	516.7843436463238	-0.3746066576813973	0.1403301479792276	267066.0578379617	511.3530059311416	674.7628986030627	1.323483	24.460981	0.405936359631241	0.2679167785838366	-0.0071184719	-0.0087585106	-0.0282699616	-0.053183921	-0.0143301758	-0.0120588568	0.0121690263	-0.0095795674	-0.0813276425	0.0798386265	0.0679757308	0.028802882	0.0293879092	-0.0180827517	0.0098679358	0.0019783424	0.110994316	-0.0417248384	-0.0211257402	-0.0124937424	-0.0356005073	0.0994138799	-0.1037277772	-0.1108449463	-0.0851247228	0.0260677052	0.0372466648	-0.0717951767	0.0710000391	-0.0495446304	-0.1487483155	0.0675953942	0.0236095321	-0.1212512087	0.0491748363	-0.2160347678	-0.0326262197	-0.0321331793	-0.0460717132	-0.0266484579	-0.0679574966	-0.1448271619	-0.0240699487	0.0288188367	0.0107122968	-0.0481330498	-0.0951920514	0.0256972251	-0.0179901262	-0.0106772138	0.0773686635	-0.0445663271	-0.0243571121	0.0957911434	0.0139045752	0.0648738201	0.0763107469	-0.0483313383	-0.1522055598	-0.0866201562	-0.0391305021	0.0110228057	0.015258526	0.1097413527	0.0431787767	0.1096478685	0.0690488961	-0.0984749755	-0.0294482313	0.1604989347	0.0180215897	-0.1270607374	-0.0859204052	-0.1048933613	-0.0853013521	0.0333872657	-0.040665096	-0.0137778171	0.0521124862	-0.0290107257	0.0011687221	-0.0667376752	-0.1143108702	0.0091193446	0.0088923963	-0.0353731666	-0.0674244979	-0.091109277	0.0550173805	0.0384719321	0.1298441701	0.0416605865	-0.1161005069	0.0363539998	-0.0010771932	9.2932e-05	0.0080731189	0.0611854207	0.0162299214	0.0038928446	0.017990637	-0.040552563	0.0877916658	-0.0389501325	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0452127893022265	-7.8687969036699e-05	6.191796471120501e-09	0.0020441963164875	-0.051264437132545	-0.2500962369721122	0.0026280425145166	0.0625481277476109	0.0306547032443091	-0.0799606662881871	0.0009397108309966	0.0063937081532508	0.0005599179371184	0.000675951847528	4.569109001765166e-07	3.135080963069245e-07	-0.0001258657454956	1.51063596723e-05	2.2820210254889176e-10	1.5842185889163152e-08	-0.0013059653020343	-0.0008249571608378	1.7055453701175405e-06	6.805543172175638e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
