global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1963.275765003541	n/a	n/a	3854451.729450239	2392.0164056075246	n/a	n/a	5721742.484695542	2091.021628457992	n/a	n/a	4372371.450679112	2154.030326511549	1515.225563203251	n/a	n/a	n/a	n/a	-0.1225425615	-0.0559173428	0.0508934679	-0.0634701294	0.0633035635	-0.0989182012	0.1378489704	-0.070586564	0.0133642772	-0.0751547409	-0.0671969798	0.0150450035	-0.0304545001	0.0647200722	-0.1212063485	-0.0213846668	0.0386680854	-0.1052687419	0.1676379353	-0.0007660757	-0.0037694149	-0.087230108	0.0087446912	-0.0522476643	0.030354595	-0.068601035	0.0523661974	-0.0683712844	0.0117300355	-0.004574838	0.0057414436	-0.0357383168	0.0549574334	-0.0135212649	0.039677518	-0.0828084451	0.0016332847	-0.0036529323	0.0064647483	-0.0098471617	0.0168232455	-0.1474606009	0.0434527264	-0.0533290762	0.0017781927	0.0658234906	-0.1244254977	0.0877170426	-0.0461896964	0.0354455017	-0.0973793601	-0.0043568442	-0.0061469236	-0.0168713141	0.0689475593	0.0591119204	-0.0899469566	0.00951382	-0.0221288312	0.119544927	-0.0919942224	0.122211512	-0.0730962987	0.0781750825	-0.0242729497	0.0608318275	-0.0738718583	0.1033345992	-0.0467068849	0.0588771493	-0.0158658372	0.0908986193	-0.1213055541	0.0086311882	-0.1058284429	0.0897483771	-0.0191359516	0.0019562701	-0.0781665215	0.0191404898	-0.0052844306	0.0656170984	-0.0747819072	0.022466943	-0.0064583648	0.0315549297	-0.0082092947	0.0472862725	-0.1780243028	0.1391919703	-0.0267330086	-0.0425522218	0.015216008	-0.019836189	1.47516e-05	-0.0754624155	0.0455152031	-0.0953415576	0.0550748709	-0.0325410202	0.0418468486	-0.0369334726	0.168418217	-0.0208026212	-0.0427900998	0.0803184719	-0.0670177555	-0.0078388161	0.0113592587	0.0414685768	-0.0388269302	-0.0099460446	0.0554359948	-0.0212951785	0.0171761632	-0.1000919478	0.0540458602	-0.1607621277	0.1155316116	-0.0379463967	0.0559666329	-0.0574195527	0.0182244986	-0.0499774063	0.0615748684	-0.0206927219	0.0350095022	-0.1055751458	0.0183287312	-0.0434406256	0.1074214144	-0.0268677619	0.0543872352	-0.0056851401	0.148877864	-0.0271036137	0.1203752573	0.0180726289	-0.0087143	0.087517244	-0.0592150275	0.073754915	-0.0924383177	0.0326979953	-0.0480661212	0.0322600479	-0.0619349171	0.0716044787	-0.1165415567	0.2239373327	-0.2030949496	0.0318549123	-0.249349427	0.1653144894	0.1733235772	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0815948217	0.0815780375	0.0068961808923546	n/a	n/a	4.7557310900076685e-05	-0.0449301687704633	n/a	n/a	0.0020187200657423	0.0361005990914335	n/a	0.0013032532547604	n/a	0.0031410057056626	n/a	9.865916843005008e-06	n/a	-2.7752462308239245e-06	n/a	n/a	7.701991641702399e-12	-0.0008119984732971	n/a	6.593415206368213e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.761972748123	9.486207744582089	89.9881373733692	3891789.8011210654	2386.1200704295734	-5.896335177951187	34.766768530744656	5693568.9905068325	2097.1190758376824	6.097447379690493	37.17886454809446	4397908.418242295	2153.2949005316505	1529.6019381442557	1.297238	30.76827	0.1088062794521593	0.054956730864713	-0.0797208573	-0.0445282304	0.0743590091	0.0195615682	-0.0071057294	-0.0571322562	0.1100664726	-0.024709175	0.0812995371	-0.0208311056	-0.0621508229	0.0024364238	0.0421488887	0.1039236928	-0.0883416595	-0.0335282619	-0.0342240607	0.029950009	0.0040122168	-0.0562553075	0.1085478585	0.0201470557	-0.0518041177	-0.0459411404	0.1475057083	-0.0835378319	0.0799076113	-0.0381230591	0.0235370491	0.0059138446	0.1388641153	0.0038786502	0.0070485894	-0.0768433521	0.0069517693	-0.012158114	0.0526968008	-0.0152219776	0.1436570446	-0.0067856887	-0.0434256322	-0.0999475743	0.0463894198	-0.081255209	0.0029383808	0.0356535083	0.0035273857	-0.0425164307	-0.019493558	0.0491286826	0.0724478967	-0.0168140806	-0.0407783648	0.0205336089	0.0609812314	0.0780702688	0.0113928033	0.0421182332	0.0177515826	-0.0468882921	-0.0522659722	-0.1064768552	-0.0098390115	0.0485064022	-0.028950798	0.0698640376	0.0428910856	-0.0132729765	0.0042574807	0.0486174039	-0.015536749	-0.1141070425	0.1131014237	-0.000432062	0.0688616787	0.0027342445	-0.00923532	-0.1222234073	-0.1194481271	0.035854817	-0.0065705597	0.0184870585	-0.0458760377	-0.0513066388	-0.1089713088	0.0581704129	0.0134837203	0.0619962047	-0.0616121258	-0.0290327802	0.010662567	0.0202820565	-0.0835223163	-0.0167087777	-0.0250649219	0.0583353746	-0.0150760781	-0.0096769525	0.106701116	0.0340697737	0.106627292	-0.0371119607	-0.0447281249	-0.0143132661	-0.050806246	0.0102107244	-0.1352824289	-0.0440267663	-0.0035801933	-0.0527414356	-0.0027612293	0.0006792298	0.0022467182	-0.0172748936	-0.0214645805	0.0692475758	0.0255205621	0.063755009	0.0418733109	0.0564822165	-0.0764974907	-0.011538616	0.0828283471	0.0647664733	-0.0036688496	-0.0031073375	-0.1072725403	-0.0445626084	-0.0329369428	-0.0351527421	-0.0170762212	-0.0226451386	0.0224772198	-0.0137010685	0.0872212131	0.0141935915	0.0630024843	0.0201648968	-0.0627476722	0.1218207706	0.0357267609	0.027434325	0.0778282101	-0.0224657056	0.0117242603	0.0297966426	-0.0495582751	0.0529899262	-0.0616204809	0.0126923847	-0.1943681374	0.0607451551	0.0329750289	0.1517801498	0.0506764584	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0811565722	0.0810058262	-0.0014679328405406	-0.0083641137328952	6.995839853680609e-05	2.1548268243375943e-06	-0.0075395639832436	0.0373906047872197	0.001398057326354	5.68450250574241e-05	0.0239779545389779	-0.0121226445524555	0.0005749423038732	0.0001469585109451	0.0026068119795973	-0.0005341937260653	6.795468696971994e-06	2.853629369675288e-07	-0.0004750432173821	-0.0004722679711512	2.230370365753425e-07	2.256660583807371e-07	-0.0007998818429219	1.2116630375200014e-05	6.398109626361351e-07	1.4681273164921965e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1975.0812760932715	2.3193033451484557	5.379168006816815	3900946.047174226	2392.9023808707966	6.782310441223217	45.999734921125466	5725981.804377127	2093.6325485979924	-3.4865272396900764	12.155872193100905	4383297.248548925	2154.0566057856777	1546.4089030185232	1.116223	26.474901	0.1311338815135136	0.0822088177200118	-0.0234734971	-0.0095017726	0.0312748299	0.0823078886	-0.0700510376	-0.0117878942	0.0755566552	0.0565112642	0.0955714095	-0.0686352778	-0.0242967883	0.0157720815	-0.0611510273	0.0030070779	-0.0141416581	0.0300963799	-0.07566004	-0.0425611714	-0.0467380438	-0.0276812782	0.0200983902	-0.0139434013	-6.43356e-05	0.0380177789	0.0469326354	-0.0228822492	0.1075642811	0.0009048931	0.0813374981	0.0715743236	0.0187649904	0.0706501103	-0.0335779976	-0.1343518844	0.0305506158	0.0232914201	-0.0330438929	0.0088219758	-0.0248760721	0.0018382132	0.0041635558	0.0085432865	-0.0596380766	4.40079e-05	-0.0579277053	0.0157048449	0.0656847156	-0.1396335407	0.0196357346	-0.0255727509	-0.0656110428	0.0636273708	0.0984756598	0.0263266832	-0.0024859433	0.0545127589	-0.0598868151	0.0292671332	0.0245933486	0.0013083457	-0.0883438472	-0.0878488198	0.0542301064	0.1219308359	0.0686230193	-0.0959130161	-0.0753529504	-0.0479684263	-0.0120643748	-0.0448774928	-0.0128197432	-0.0079798376	-0.065790134	-0.0531408628	0.1193628046	-0.0134314499	0.0035842901	-0.0348914358	0.0510611788	0.0027559643	0.0682424931	0.066512259	-0.0671889642	-0.0855589544	0.0081866536	0.0606726116	-0.0008997672	0.0841139614	-0.0475326458	0.0042332599	-0.0436873234	-0.0670975154	-0.0569710168	-0.1542353083	0.009715952	0.0099899601	-0.0930368051	-0.003103306	0.0396225582	0.0513104177	-0.04712736	-0.0505479474	0.0099755227	0.0137187789	-0.0013092955	-0.0296320794	0.0435547159	-0.0917550327	0.0439083033	-0.0956703473	-0.0084492733	-0.099116517	-0.0259277825	0.0664899324	0.0576733797	-0.0635667018	-0.0761622994	0.0194758917	-0.0380828992	0.0161387353	0.0389580457	0.0438307277	0.0312338351	0.1087889257	0.0601695603	-0.0338518955	0.0132906015	-0.038111052	0.0682589812	-0.0539056109	-0.064912982	-0.0099401204	0.008182609	-0.0210389091	0.0165131129	0.0376461615	0.0307276453	-0.0559966576	-0.1107964544	0.0456866146	-0.0398262867	0.0448670208	-0.0166731189	0.0008583573	0.0108871659	-0.0883855032	0.0175743739	-0.0582311572	-0.0040848534	0.035314437	-0.1538226198	0.0896257828	-0.0031421548	0.0288976747	0.0265142561	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.080282427	0.0798654172	0.0008910991626862	0.0023590320032268	5.5650319922482485e-06	7.940577177400467e-07	0.0255462697134021	0.0330858336966457	0.001094672391402	0.0006526118962698	0.0134593049070517	-0.0105186496319262	0.0001811528885809	0.0001106419900792	0.0011568627686827	-0.0014499492109146	1.338331465564202e-06	2.102352714231872e-06	-0.000499830809699	-2.4787592316899973e-05	6.144247328688386e-10	2.498308383243579e-07	-0.0005712113225191	0.0002286705204028	3.2628237497401935e-07	5.229020690128737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.9812257139315	-2.1000503793400185	4.410211595766156	3892654.917019648	2387.335576286093	-5.566804584703732	30.989313284278488	5699371.153801251	2089.8706122226404	-3.7619363753519792	14.152165292196388	4367559.175831834	2150.0246962648	1561.091517242778	0.999299	23.701666	0.0376621603796104	0.0184347471955535	-0.0098995146	0.0499881161	0.0188509262	0.0924999444	-0.0445332619	-0.0066522227	0.0515407191	0.0656823782	0.1018460114	-0.0381174664	0.0284657119	0.0165391525	-0.0542132209	-0.0193742409	0.0060153819	0.0569579364	0.0410479253	-0.0530195586	0.05344056	-0.12410611	0.0046449419	0.0792646981	-0.0144004397	0.0112293361	0.0251670741	0.032840514	0.0629313606	0.045324291	-0.0070505078	0.0808289812	0.0012993178	0.016002968	-0.0041004761	0.0570212077	0.0008287753	-0.0303067806	-0.0227904009	-0.051815421	-0.0081122353	0.1572940907	0.0103271197	0.019282597	0.0239770685	0.0797966609	0.005935334	-0.0523059629	-0.0655723466	0.0821715652	-0.0032108516	-0.0231360425	0.0039790777	0.0199614947	-0.0257080065	0.0379759405	-0.0449108067	0.0037862921	-0.0776558669	-0.0765169183	0.0123603323	-0.0366419947	-0.1255753671	0.0633974441	0.0139747253	0.0716127602	0.1084249628	-0.0768272933	0.0069451482	0.0111953132	0.0616894957	0.0585907467	-0.0033183841	0.0700837738	0.0739861806	-0.1176840846	0.0877513121	-0.0243848668	-0.0091065889	-0.0392516211	0.0596745467	0.0026322078	0.0692910353	0.0427174831	-0.0088526013	-0.0446756226	0.0176983499	0.0378339213	0.0620122894	-0.0237377303	-0.030699004	-0.0314980383	-0.0099853287	-0.0462930193	0.0126626672	-0.0142290372	0.0093727995	-0.0875301809	0.0961713664	0.0074754996	0.0146678639	-0.0627343764	-0.1312741623	-0.0944531606	0.0567101044	-0.0453373594	-0.0283905054	0.0151152666	0.0601629887	-0.0362217202	-7.47938e-05	-0.0076611146	-0.0104403283	-0.0701131511	0.0437237452	0.0243540397	-0.045300545	-0.1087575554	-0.0621158752	0.0647475135	-0.1297122665	0.0232324843	-0.0160160082	-0.0645591936	-0.0538311571	-0.0288233947	-0.0220798034	-0.0559715019	0.0227800148	0.0288872419	0.1121022442	-0.03594068	0.0075372034	-0.0103681011	0.0019669019	-0.0234919128	0.0018349584	0.0024129045	0.0194603688	-0.0632773618	-0.057894405	-6.23876e-05	-0.0999666973	0.0027013276	0.0041064326	-0.009468389	0.036909298	-0.0038629765	0.0054089784	-0.0303284423	0.0188449972	-0.0414962148	-0.0294862543	0.0712408217	-0.0445367554	0.0045473104	0.0008404727	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0789770813	0.0781648097	-0.0101589993268333	-0.0110500984895195	0.000122104676628	0.0001032052673225	0.025481791464827	-6.447824857510123e-05	4.157444539312544e-09	0.0006493216962569	0.0252028022730925	0.0117434973660408	0.0006351812424165	0.0001379097303862	0.0012364093554076	7.95465867249e-05	1.5287080941394369e-06	6.327659459582037e-09	-0.0004217672813482	7.806352835079997e-05	6.093914458576151e-09	1.778876396158517e-07	-0.0004327397120853	0.0001384716104338	1.8726365841566835e-07	1.9174386896130085e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.0267186720728	-0.9545070418587328	0.9110836929579088	3888889.3791565434	2390.7069459435534	3.371369657460491	11.366133367245268	5715479.7013827525	2091.453655305456	1.583043082815493	2.50602540204998	4374178.392290552	2148.372586874636	1557.2300200299987	0.9696570000000002	22.998611	0.058152921886696	0.028764891915645	-0.0467724524	0.0627964353	0.0166576676	0.0719453683	-0.0389330174	-0.0171738497	0.0294325446	0.0522008474	0.0653362219	-0.047388208	0.0448613194	-0.0008763574	0.0001867206	0.08654524	-0.076740732	0.0069231166	-0.0312496221	-0.078387248	-0.0010290378	-0.0213663287	-0.0405526418	0.1033946918	-0.0197583643	0.0452194236	0.0413262414	0.0023342422	0.0425685333	-0.0088830916	-0.0122695215	0.0595588379	0.0358386581	-0.1596105732	-0.019964302	0.0657229278	0.0360910705	-0.1066034323	0.022135493	0.0922792218	0.0701949534	0.0907321315	0.0042252583	0.0141606295	-0.094411069	0.0168131007	0.0267581655	-0.0655549917	-0.037759869	-0.0253504042	0.0418763944	0.0456415486	0.0211482849	-0.0123472226	0.0466318159	0.023136772	0.0397120068	0.0525298055	0.0591074225	0.0853068713	0.0344277093	-0.0597800916	-0.0134948213	-0.0584246253	-0.0214265195	-0.0414465686	0.0927207984	0.0917928785	-0.0587760776	-0.0108085461	0.0017219505	-0.0371449198	0.0637546051	-0.0237958923	0.0333335533	-0.0350332839	-0.0498845581	-0.1023930907	0.0037864288	-0.0714254659	0.0048055183	0.0238536026	0.0260276866	0.1044867174	0.0354292393	0.036027286	0.008665806	0.0543907824	0.0082442486	0.0013420257	-0.0368278838	-0.0644879231	0.0079042682	-0.04558295	0.0184398243	0.0360537107	-0.0997658433	-0.1514727826	-0.0187457879	0.0176739727	-0.0770902063	-0.051702361	0.0350430259	-0.0093581809	-0.0123907674	-0.0224607415	-0.0121277835	-0.045655512	-0.0784259479	-0.0965078939	0.0597788648	0.0034141202	-0.0471178306	0.0412742823	-0.0716027652	0.0279673299	-0.0745333789	0.0125432997	-0.0913353378	0.0120969644	-0.0057337359	-0.0463922953	-0.0649906034	-0.003556636	0.0878218906	0.0390132013	-0.0556497423	0.0001786527	-0.0215080838	0.0140540227	-0.0797201782	0.0854388255	0.0267603948	-0.0064050138	0.0007313031	-0.0221638549	0.0192857093	0.020216506	0.0349761336	-0.0847729588	-0.0461482816	0.0100675756	-0.0109234599	0.0297165767	0.0406490057	0.0179035305	0.06515809	0.0060540826	-0.0617398112	0.0296700205	-0.0590681082	0.019871826	-0.0233594251	0.0604920868	-0.0270421931	-0.0006132852	-0.0149843898	0.0815590168	0.081287294	0.0808350932	0.0802034182	0.0793936715	0.0784076511	0.0772475461	0.0759159322	-0.018814528173138	-0.0086555288463047	7.491817960921279e-05	0.0003539864703778	0.011646529683233	-0.013835261781594	0.0001914144685652	0.0001356416536624	0.0054661135238802	-0.0197366887492123	2.987839705594602e-05	0.0003895368827832	0.0012999291416068	6.351978619920009e-05	1.6898157731985922e-06	4.034763238792091e-09	-0.0005191789595082	-9.741167816000005e-05	9.48903504194743e-09	2.695467919960172e-07	-0.0002751623262528	0.0001575773858324	7.571430578885238e-08	2.483063252580456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1972.1721462003547	0.1454275282819708	0.0211491659822034	3889462.9742485136	2389.434555321409	-1.272390622144485	1.6189778953212297	5709397.494164019	2089.068100475874	-2.3855548295819062	5.690871844941558	4364205.528425876	2149.4054952870247	1552.5445662374605	0.9898	23.476353	0.0569456457690914	0.0288216340408213	-0.0171689072	0.0838532139	0.009921672	0.0134945998	-0.0386461422	-0.0329194078	-0.0405715556	0.0504329705	-0.0100302472	-0.0045453833	0.0812196803	-0.10483996	0.0140498737	0.0301683388	-0.0912709356	0.0088866693	0.0611570528	-0.0469847338	-0.0266613839	-0.0088462742	0.01044944	-0.0263070221	-0.0069459717	0.0073010202	0.0082669785	-0.0230711297	0.0090654492	-0.0317194772	0.0158028276	-0.0459586907	-0.063293397	0.0364057329	0.0225412159	-0.0458957742	0.024681698	-0.053536434	0.016089879	0.0403449496	-0.0079899651	0.0588951146	-0.0223508337	0.0910754628	0.0573866156	-0.0431219483	-0.029577908	-0.0278731598	0.0413653034	0.0126681286	0.0028019157	0.0142488459	0.018323638	-0.2160186026	-0.0200579392	-0.0691561985	0.0447630408	0.014072649	-0.1169253823	-0.0283422396	0.0137612172	-0.0255108185	-0.0186586527	-0.0750934794	-0.010083912	-0.0563211204	0.0639146361	-0.033704813	-0.0444618606	0.0605277772	-3.60698e-05	-0.0687999889	0.0274397248	-0.0542253003	0.0577012526	0.0275693625	0.0036297877	0.0563110468	-0.0015615205	-0.0071360435	-0.0047142095	0.0062959404	-0.0333741574	0.0547019671	0.006039805	-0.0163941017	0.0171323053	-0.0108932251	-0.0040028019	0.0198609817	-0.020114145	-0.0158402412	-0.0078918013	-0.0679138469	-0.0166551718	-0.003755609	-0.0144177007	-0.049795503	-0.0255711585	-0.1283775459	-0.0236040933	-0.1049299983	-0.1259794623	0.0533011083	0.0400554134	0.0927560476	-0.02179605	-0.0252326782	0.0027097668	0.0049455371	-0.0017289827	-0.0302366131	0.0725820577	-0.1085264024	0.0685393421	0.0135162343	-0.0034159728	-0.0009522212	-0.0455928979	-0.03299294	0.0465366452	0.0588913773	-0.0337554253	0.0859101812	0.0224065653	0.0999056251	-0.064864627	0.0325305458	0.0116458947	-0.0070136026	-0.0754369097	0.1532610299	0.0479150477	-0.0072332736	0.0208676993	-0.0178367361	-0.0016726946	0.0479021345	0.0508459095	-0.056751672	0.0076364206	-0.0517839838	-0.0550822019	-0.0409642507	0.0387664549	0.0275329153	0.0172154956	-0.0310823506	-0.0430687723	-0.0262332965	-0.0245110103	0.0768171344	-0.0574806771	0.0565229974	0.0498955249	0.0084988609	-0.0452769991	0.081514268	0.0811085467	0.0804338397	0.0794923845	0.0782873035	0.0768225931	0.0751031108	0.073134559	-0.0032471844447172	0.0155673437284208	0.0002423421907588	1.0544206818013347e-05	0.0023653899307731	-0.0092811397524599	8.613955510469143e-05	5.595069524602771e-06	0.0067867053805485	0.0013205918566683	4.605936992236597e-05	1.7439628518986278e-06	0.0010770114920916	-0.0002229176495152	1.1599537540973746e-06	4.969227846538158e-08	-0.000453971960364	6.520699914420005e-05	4.251952737391706e-09	2.0609054079673318e-07	5.224443371864814e-05	0.0003274067599714	2.729480854582218e-09	1.0719518647500149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1969.072633775506	-3.0995124248488537	9.60697727179242	3877247.037083608	2375.6518044276545	-13.782750893754384	189.96422219928724	5643721.495880371	2089.5045015929177	0.4364011170437152	0.1904459349570024	4366029.062177068	2147.2895012707445	1549.7719917922725	0.993659	23.567879	0.0592825871108674	0.0261047600581114	-0.0144418583	0.0775230813	-0.0507100447	-0.0698931125	-0.0118977068	-0.0234063113	-0.0316385906	-0.0174923755	-0.0637135079	-0.0513751807	0.0492810737	-0.0218301953	0.1053254167	0.032175104	-0.0170109016	-0.0286966566	0.0272524032	-0.0380181373	-0.0737533607	-0.0687484818	-0.0170673033	0.0428578362	-0.0433129082	-0.0117505559	0.0109696826	0.0056026283	-0.0286849748	-0.0249997785	0.0341062494	-0.0051039758	-0.0780953004	-0.021554109	0.0280757379	0.0161272704	0.0478160969	-0.0495647604	0.0377120637	-0.0333630652	0.1074198257	-0.0058542179	-0.0054049187	0.0611936809	-0.0982344363	0.0116760435	-0.0426222463	0.1039338955	0.0605535961	0.0308058862	-0.0279167059	-0.0141196828	0.1693006867	0.041859383	-0.0365497119	-0.1078842479	0.0178545718	-0.0676196686	0.0499483625	0.0582784005	-0.098112625	0.0244695278	-0.0715062984	0.1100515078	0.023201312	-0.0919791957	0.0824271896	0.058506215	0.0844906935	0.0485460391	-0.005166729	-0.036511205	0.0248790664	0.0354693005	0.0291780428	-0.0763955268	-0.0180725586	0.0546540866	-0.0070390598	-0.0021476422	-0.0127152538	-0.021812906	-0.1056350224	0.0228204727	0.0508184925	0.0213197441	0.0260514749	0.0087735356	-0.0076669637	-0.0008730857	0.0066634466	-0.001155882	0.0709557542	-0.0266442782	-0.0750562822	0.0414920406	0.0150689571	-0.0702752256	0.0732508307	0.0010552088	0.0458381274	0.0981027805	-0.0618277448	-0.005313519	-0.0194643553	0.0091238053	-0.0009212814	-0.076126403	-0.0193165918	-0.006697185	-0.0255819018	0.0334446585	0.007408136	-0.0699991124	-0.0071010245	0.0430423205	-0.0507131768	0.0278897113	0.1186443523	0.1268785011	0.0694607626	-0.036820583	-0.0690851696	0.0044299256	0.0218083241	-0.0870375543	-0.0514105057	0.031718672	0.1351803892	0.0511961032	-0.0780274387	-0.107122338	0.0149575873	0.0050541407	0.0186351558	-0.0173032366	0.0038976663	0.0606492704	0.0722472289	0.0282574134	0.0834364167	-0.0617043031	-0.0683718703	0.030038426	0.0129940015	0.0374574446	0.0095995344	-0.0108244466	-0.0089008613	0.0059630462	-0.0006347339	0.0354443471	-0.0184480814	0.0034632974	-0.0008397627	0.0050985954	-0.0212548823	0.0814605803	0.0808942224	0.0799532077	0.0786418943	0.0769663555	0.0749343514	0.0725552932	0.0698401994	-0.0130142332153155	-0.0097670487705983	9.539524168724578e-05	0.0001693702661826	-0.0103233581862269	-0.012688748117	0.0001610043287766	0.0001065717242411	0.0072604433481302	0.0004737379675816	5.271403761140807e-05	2.2442766192843966e-07	0.0008929779839121	-0.0001840335081795	7.974096797517187e-07	3.3868332132854096e-08	-0.0001931022954069	0.000260869664957	6.805298209482958e-08	3.728849649141367e-08	-0.0002299134382585	-0.0002821578719771	5.2860189091845095e-08	7.961306471867272e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
